,172,D.156.DELTA,D.171.ISIRR,SARAH DNI - backwards,SARAH Diffuse Shortwave Radiation,SARAH Diffuse Shortwave Radiation@,SARAH Direct Shortwave Radiation,SARAH Direct Shortwave Radiation@,SARAH Global tilted radiation GTI,SARAH Photosynthetic active radiation,SARAH Photosynthetic photon flux density,SARAH Shortwave Radiation,NEMS4 Sunshine Duration,NEMS4 Cloud Cover Total,SARAH Clearsky Shortwave
2023-08-29 17:00:00,29.795,0.0,2.473,33.0,7.0,0.0,2.0,0.0,5.894011,4.3199997,19.7424,9.0,54.416668,0.0,11.0
2023-08-29 18:00:00,28.769,0.0,2.458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-29 19:00:00,27.008,0.0,2.437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-29 20:00:00,25.423,0.0,2.396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-29 21:00:00,24.636,0.0,2.395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-29 22:00:00,24.299,0.0,2.397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-29 23:00:00,23.746,0.0,2.401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-30 00:00:00,23.74,0.0,2.388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
2023-08-30 01:00:00,24.437,0.0,2.416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
2023-08-30 02:00:00,24.428,0.0,2.404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
2023-08-30 03:00:00,25.025,4.0,8.043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
2023-08-30 04:00:00,26.668,188.0,71.565,0.0,2.0,2.6840472,0.0,2.9721584,1.6948893,0.96,4.3872,2.0,0.0,100.0,23.0
2023-08-30 05:00:00,29.355,644.0,241.929,25.0,58.0,67.31748,7.0,52.774117,53.442585,31.199999,142.584,65.0,0.0,100.0,167.0
2023-08-30 06:00:00,32.001,1348.0,424.486,247.0,173.0,215.38077,101.0,148.07019,269.07495,131.52,601.04645,274.0,60.0,0.0,345.0
2023-08-30 07:00:00,33.495,1096.0,364.539,76.0,203.0,101.126015,39.0,184.20538,233.65038,116.159996,530.8512,242.0,60.0,0.0,516.0
2023-08-30 08:00:00,35.369,1980.0,650.099,1.0,178.0,182.29103,0.0,14.431473,157.13757,85.439995,390.4608,178.0,53.939396,10.0,658.0
2023-08-30 09:00:00,36.633,2336.0,749.914,188.0,296.0,164.93657,147.0,303.09088,484.50287,212.64,971.76483,443.0,53.939396,10.0,759.0
2023-08-30 10:00:00,35.253,1208.0,413.279,78.0,281.0,255.91397,63.0,94.291046,350.59546,165.12,754.5984,344.0,53.939396,10.0,808.0
2023-08-30 11:00:00,35.522,1452.0,488.919,0.0,72.0,71.22691,0.0,0.0,62.06217,34.559998,157.9392,72.0,53.939396,10.0,802.0
2023-08-30 12:00:00,31.737,432.0,150.697,0.0,90.0,85.13172,0.0,0.04701996,77.58658,43.2,197.42401,90.0,53.939396,10.0,740.0
2023-08-30 13:00:00,30.303,568.0,169.483,11.0,114.0,107.52759,7.0,1.7206955,107.34638,58.079998,265.4256,121.0,53.939396,10.0,628.0
2023-08-30 14:00:00,22.774,484.0,144.206,0.0,43.0,36.505245,0.0,0.0,36.83739,20.64,94.3248,43.0,43.0303,28.0,478.0
2023-08-30 15:00:00,23.671,72.0,32.867,358.0,135.0,88.22513,123.0,101.83098,266.91046,123.84,565.9488,258.0,58.78788,2.0,303.0
2023-08-30 16:00:00,23.263,0.0,3.336,48.0,66.0,34.94168,9.0,1.3215714,64.98817,36.0,164.52,75.0,35.757576,40.0,128.0
2023-08-30 17:00:00,21.869,0.0,3.072,1.0,3.0,0.0,0.0,0.0,2.5436864,1.4399999,6.5808,3.0,40.911114,22.0,8.0
2023-08-30 18:00:00,23.818,0.0,2.424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0
2023-08-30 19:00:00,23.236,0.0,2.408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0
2023-08-30 20:00:00,22.56,0.0,2.414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
2023-08-30 21:00:00,22.229,0.0,2.425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-30 22:00:00,22.709,0.0,2.401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-30 23:00:00,22.554,0.0,2.388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-31 00:00:00,22.293,0.0,2.386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2023-08-31 01:00:00,21.956,0.0,2.393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
2023-08-31 02:00:00,22.052,0.0,2.396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
2023-08-31 03:00:00,21.862,4.0,8.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
2023-08-31 04:00:00,22.788,172.0,63.478,23.0,14.0,24.246706,2.0,9.327322,11.699623,7.68,35.0976,16.0,0.0,100.0,22.0
2023-08-31 05:00:00,25.921,704.0,254.199,240.0,81.0,150.26505,60.0,64.79512,107.37955,67.68,309.2976,141.0,0.0,100.0,164.0
2023-08-31 06:00:00,28.405,1200.0,381.631,369.0,155.0,258.46762,141.0,135.29626,295.1993,142.08,649.3056,296.0,0.0,100.0,342.0
2023-08-31 07:00:00,30.115,1576.0,476.134,372.0,223.0,236.59435,204.0,267.4162,463.1817,204.95999,936.6672,427.0,0.0,100.0,512.0
2023-08-31 08:00:00,31.329,2728.0,862.331,493.0,227.0,256.8533,342.0,372.29074,669.2489,273.12,1248.1584,569.0,50.303032,16.0,655.0
2023-08-31 09:00:00,32.548,2428.0,788.483,767.0,171.0,341.38095,585.0,457.4487,940.45844,362.88,1658.3617,756.0,50.303032,16.0,756.0
2023-08-31 10:00:00,32.696,2108.0,802.224,612.0,257.0,265.37714,492.0,497.07678,925.2659,359.52,1643.0065,749.0,53.939396,10.0,805.0
2023-08-31 11:00:00,33.572,2872.0,922.732,579.0,270.0,225.27342,462.0,494.0374,899.4007,351.36,1605.7152,732.0,53.939396,10.0,798.0
2023-08-31 12:00:00,33.826,2036.0,628.939,615.0,232.0,199.37328,460.0,455.17926,853.1584,332.16,1517.9713,692.0,56.0,6.6000004,736.0
2023-08-31 13:00:00,34.24,1664.0,513.518,509.0,234.0,139.29378,331.0,370.289,671.75476,271.19998,1239.3839,565.0,56.18182,6.3,623.0
2023-08-31 14:00:00,32.984,716.0,229.651,520.0,175.0,63.199955,267.0,308.16544,509.547,212.15999,969.57117,442.0,44.727276,25.2,473.0
2023-08-31 15:00:00,30.596,252.0,92.093,351.0,124.0,85.28603,135.0,104.46439,278.01593,124.32,568.1424,259.0,53.939396,10.0,298.0
2023-08-31 16:00:00,28.651,44.0,28.713,167.0,68.0,41.566807,25.0,2.2397957,82.09507,44.64,204.0048,93.0,0.0,100.0,123.0
2023-08-31 17:00:00,26.207,0.0,2.468,7.0,5.0,0.0,0.0,0.0,4.2437944,2.3999999,10.967999,5.0,0.0,100.0,7.0
2023-08-31 18:00:00,24.274,0.0,2.454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
2023-08-31 19:00:00,23.239,0.0,2.443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
2023-08-31 20:00:00,22.528,0.0,2.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
2023-08-31 21:00:00,21.974,0.0,2.445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
2023-08-31 22:00:00,21.589,0.0,2.443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
2023-08-31 23:00:00,20.784,0.0,2.422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0
2023-09-01 00:00:00,20.068,0.0,2.422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-01 01:00:00,19.817,0.0,2.414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-01 02:00:00,19.75,0.0,2.407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-01 03:00:00,19.45,0.0,5.655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-01 04:00:00,20.591,144.0,62.057,112.0,13.0,22.547213,10.0,8.660011,10.765083,11.04,50.4528,23.0,29.916666,0.0,22.0
2023-09-01 05:00:00,23.236,808.0,255.951,402.0,72.0,147.7942,91.0,63.543716,123.27174,78.24,357.5568,163.0,60.0,0.0,165.0
2023-09-01 06:00:00,25.382,1488.0,484.517,593.0,110.0,280.71646,235.0,140.22595,361.36636,165.59999,756.792,345.0,60.0,0.0,345.0
2023-09-01 07:00:00,27.244,2304.0,689.658,694.0,135.0,363.03738,382.0,247.88571,600.7871,248.15999,1134.0912,517.0,60.0,0.0,517.0
2023-09-01 08:00:00,28.441,2844.0,853.184,755.0,152.0,363.7749,509.0,367.44043,806.48553,317.28,1449.9696,661.0,60.0,0.0,661.0
2023-09-01 09:00:00,29.551,3124.0,948.094,791.0,161.0,350.56107,601.0,454.72946,947.23706,365.75998,1671.5232,762.0,60.0,0.0,762.0
2023-09-01 10:00:00,30.586,3080.0,947.321,807.0,163.0,322.6682,647.0,501.8191,1019.6927,388.8,1776.816,810.0,53.939396,10.0,810.0
2023-09-01 11:00:00,31.051,2840.0,885.812,731.0,199.0,266.2132,582.0,501.02252,986.5135,374.88,1713.2017,781.0,53.939396,10.0,803.0
2023-09-01 12:00:00,31.418,2436.0,818.408,784.0,159.0,237.64517,582.0,462.84634,927.051,355.68,1625.4576,741.0,53.939396,10.0,741.0
2023-09-01 13:00:00,31.255,1468.0,430.639,742.0,147.0,181.01439,480.0,383.8753,775.09485,300.96,1375.3872,627.0,53.939396,10.0,627.0
2023-09-01 14:00:00,31.189,1308.0,421.577,614.0,149.0,111.740036,313.0,275.5805,546.39545,221.76,1013.44324,462.0,60.0,0.0,475.0
2023-09-01 15:00:00,30.408,540.0,187.117,558.0,103.0,60.121693,197.0,158.42664,331.90634,144.0,658.08,300.0,60.0,0.0,300.0
2023-09-01 16:00:00,28.438,48.0,27.346,353.0,57.0,42.951935,65.0,12.936108,110.77288,58.559998,267.6192,122.0,60.0,0.0,122.0
2023-09-01 17:00:00,24.153,0.0,2.437,20.0,4.0,0.0,1.0,0.0,3.3971412,2.3999999,10.967999,5.0,49.0,0.0,6.0
2023-09-01 18:00:00,22.603,0.0,2.424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-01 19:00:00,21.825,0.0,2.411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-01 20:00:00,21.447,0.0,2.388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-01 21:00:00,21.484,0.0,2.398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-01 22:00:00,20.812,0.0,2.401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-01 23:00:00,20.489,0.0,2.402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-02 00:00:00,20.367,0.0,2.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-02 01:00:00,20.525,0.0,2.419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-02 02:00:00,19.62,0.0,2.415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-02 03:00:00,19.053,4.0,8.237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-02 04:00:00,19.939,172.0,76.061,42.0,13.0,20.896225,4.0,8.013353,10.641694,8.16,37.291203,17.0,28.733334,0.0,21.0
2023-09-02 05:00:00,22.602,720.0,262.935,395.0,71.0,145.31754,90.0,62.296066,123.58451,77.28,353.16962,161.0,60.0,0.0,162.0
2023-09-02 06:00:00,25.003,1616.0,490.776,590.0,110.0,278.3731,232.0,138.6824,361.54425,164.16,750.21124,342.0,60.0,0.0,342.0
2023-09-02 07:00:00,27.434,2336.0,702.71,692.0,135.0,362.89883,379.0,245.16562,601.33813,246.72,1127.5105,514.0,60.0,0.0,514.0
2023-09-02 08:00:00,29.359,2800.0,861.286,754.0,151.0,362.25333,506.0,364.88522,806.21075,315.36,1441.1952,657.0,60.0,0.0,657.0
2023-09-02 09:00:00,30.33,3056.0,953.371,790.0,160.0,349.22986,598.0,451.9549,947.00885,363.84,1662.7489,758.0,60.0,0.0,758.0
2023-09-02 10:00:00,31.32,3092.0,987.111,806.0,163.0,321.52188,643.0,498.83127,1019.1698,386.88,1768.0417,806.0,60.0,0.0,806.0
2023-09-02 11:00:00,31.833,2724.0,945.715,804.0,163.0,283.6532,636.0,501.0315,1012.0925,383.52,1752.6864,799.0,60.0,0.0,799.0
2023-09-02 12:00:00,32.218,2648.0,825.055,783.0,158.0,235.95287,578.0,459.4004,925.1422,353.28,1614.4896,736.0,60.0,0.0,736.0
2023-09-02 13:00:00,32.196,2144.0,650.568,741.0,147.0,179.39667,475.0,380.372,772.6995,298.56,1364.4192,622.0,60.0,0.0,622.0
2023-09-02 14:00:00,31.82,1392.0,429.342,670.0,129.0,117.629036,341.0,275.51834,562.901,225.59999,1030.992,470.0,60.0,0.0,470.0
2023-09-02 15:00:00,31.037,540.0,195.107,553.0,101.0,60.971924,193.0,151.95721,327.77222,141.12,644.9184,294.0,60.0,0.0,294.0
2023-09-02 16:00:00,28.627,44.0,26.628,337.0,56.0,41.24697,61.0,10.779469,107.34748,56.16,256.6512,117.0,60.0,0.0,118.0
2023-09-02 17:00:00,23.88,0.0,2.392,15.0,4.0,0.0,0.0,0.0,3.393431,1.92,8.7744,4.0,47.2,0.0,5.0
2023-09-02 18:00:00,22.606,0.0,2.373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-02 19:00:00,21.732,0.0,2.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-02 20:00:00,20.735,0.0,2.376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-02 21:00:00,20.285,0.0,2.373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-02 22:00:00,20.39,0.0,2.388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-02 23:00:00,19.868,0.0,2.371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-03 00:00:00,18.874,0.0,2.358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-03 01:00:00,18.448,0.0,2.356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-03 02:00:00,18.287,0.0,2.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-03 03:00:00,18.412,0.0,7.842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-03 04:00:00,19.988,160.0,77.818,65.0,12.0,19.287119,6.0,7.3846397,9.530069,8.639999,39.4848,18.0,27.55,0.0,19.0
2023-09-03 05:00:00,22.46,724.0,262.018,433.0,65.0,142.81935,97.0,61.044357,124.87446,77.759995,355.3632,162.0,60.0,0.0,159.0
2023-09-03 06:00:00,24.761,1628.0,493.048,613.0,105.0,275.99512,237.0,137.12466,365.85092,164.16,750.21124,342.0,60.0,0.0,339.0
2023-09-03 07:00:00,27.018,2344.0,701.294,690.0,134.0,361.3003,376.0,242.72687,600.9687,244.79999,1118.736,510.0,60.0,0.0,510.0
2023-09-03 08:00:00,29.237,2800.0,858.911,753.0,151.0,362.0201,503.0,362.14902,807.0475,313.91998,1434.6144,654.0,60.0,0.0,654.0
2023-09-03 09:00:00,31.251,3040.0,953.421,789.0,160.0,347.95804,594.0,449.11765,946.5882,361.91998,1653.9744,754.0,60.0,0.0,754.0
2023-09-03 10:00:00,32.564,3044.0,984.486,805.0,164.0,321.3847,639.0,495.84558,1019.74475,385.44,1761.4609,803.0,60.0,0.0,803.0
2023-09-03 11:00:00,33.623,2660.0,938.549,803.0,163.0,282.72073,632.0,497.79056,1011.50354,381.6,1743.9121,795.0,60.0,0.0,795.0
2023-09-03 12:00:00,34.24,2620.0,827.456,782.0,157.0,234.32642,574.0,455.87433,923.3009,350.88,1603.5217,731.0,60.0,0.0,731.0
2023-09-03 13:00:00,34.416,2116.0,649.437,739.0,147.0,178.52313,471.0,377.00354,771.60565,296.63998,1355.6448,618.0,53.939396,10.0,618.0
2023-09-03 14:00:00,33.82,1284.0,394.99,667.0,129.0,116.06059,336.0,271.98712,560.11755,223.2,1020.02405,465.0,53.939396,10.0,465.0
2023-09-03 15:00:00,29.162,196.0,75.067,596.0,92.0,57.107674,203.0,155.21637,332.49203,141.59999,647.112,295.0,60.0,0.0,289.0
2023-09-03 16:00:00,27.113,0.0,7.177,220.0,57.0,38.044598,43.0,4.9815407,93.53327,48.0,219.36002,100.0,60.0,0.0,113.0
2023-09-03 17:00:00,26.784,0.0,2.445,3.0,2.0,0.0,0.0,0.0,1.6948633,0.96,4.3872,2.0,10.99394,75.0,5.0
2023-09-03 18:00:00,23.963,0.0,2.902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
2023-09-03 19:00:00,22.868,0.0,2.459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0
2023-09-03 20:00:00,21.463,0.0,2.418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
2023-09-03 21:00:00,20.469,0.0,1.823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
2023-09-03 22:00:00,19.426,0.0,2.431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
2023-09-03 23:00:00,19.715,0.0,2.397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
2023-09-04 00:00:00,19.343,0.0,2.399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
2023-09-04 01:00:00,19.026,0.0,2.399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
2023-09-04 02:00:00,18.747,0.0,2.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
2023-09-04 03:00:00,18.777,4.0,4.916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
2023-09-04 04:00:00,18.978,52.0,24.449,56.0,11.0,17.719015,5.0,6.773464,8.724773,7.68,35.0976,16.0,0.0,100.0,18.0
2023-09-04 05:00:00,19.31,184.0,60.67,33.0,52.0,69.57611,5.0,42.8692,48.0807,27.359999,125.0352,57.0,0.0,100.0,156.0
2023-09-04 06:00:00,19.604,256.0,77.118,34.0,143.0,71.01914,12.0,137.6901,143.60332,74.4,340.00803,155.0,23.636362,60.0,335.0
2023-09-04 07:00:00,19.78,260.0,85.598,0.0,133.0,131.71928,0.0,25.986023,116.370056,63.84,291.7488,133.0,37.57576,37.0,507.0
2023-09-04 08:00:00,19.716,688.0,175.984,0.0,159.0,170.80923,0.0,5.336487,139.92165,76.32,348.7824,159.0,0.0,100.0,650.0
2023-09-04 09:00:00,22.385,1260.0,361.036,12.0,294.0,224.47232,9.0,95.88544,280.6893,145.44,664.6608,303.0,54.545452,9.0,750.0
2023-09-04 10:00:00,24.518,2760.0,799.148,86.0,373.0,212.50342,68.0,236.27133,460.14587,211.68,967.3776,441.0,40.606064,32.0,799.0
2023-09-04 11:00:00,25.239,2540.0,888.575,368.0,347.0,164.02008,288.0,459.2057,753.8779,304.8,1392.936,635.0,0.0,100.0,790.0
2023-09-04 12:00:00,25.685,2800.0,781.555,672.0,206.0,209.4767,489.0,446.3158,878.2936,333.6,1524.5521,695.0,0.0,100.0,726.0
2023-09-04 13:00:00,25.618,1936.0,778.497,737.0,147.0,176.9845,466.0,373.39532,769.2592,294.24,1344.6768,613.0,0.0,100.0,613.0
2023-09-04 14:00:00,25.223,1208.0,407.242,665.0,128.0,114.50407,332.0,268.43982,557.5018,220.79999,1009.05597,460.0,0.0,100.0,460.0
2023-09-04 15:00:00,23.964,344.0,161.935,413.0,120.0,73.23259,142.0,114.11975,288.89413,125.759995,574.7232,262.0,0.0,100.0,284.0
2023-09-04 16:00:00,22.54,32.0,27.093,289.0,54.0,37.272846,51.0,6.328846,98.55987,50.399998,230.328,105.0,0.0,100.0,108.0
2023-09-04 17:00:00,21.192,0.0,2.537,13.0,3.0,0.0,0.0,0.0,2.5437422,1.4399999,6.5808,3.0,5.2727275,87.0,4.0
2023-09-04 18:00:00,20.41,0.0,2.435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-04 19:00:00,20.033,0.0,2.346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-04 20:00:00,19.699,0.0,2.398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-04 21:00:00,19.456,0.0,2.398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-04 22:00:00,19.32,0.0,2.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-04 23:00:00,19.259,0.0,2.378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-05 00:00:00,19.296,0.0,2.419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1000001,0.0
2023-09-05 01:00:00,19.251,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,0.0
2023-09-05 02:00:00,19.184,0.0,2.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2023-09-05 03:00:00,19.185,8.0,6.475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1000001,0.0
2023-09-05 04:00:00,19.926,228.0,75.959,0.0,4.0,7.6688385,0.0,2.9269085,3.395967,1.92,8.7744,4.0,24.665455,2.1000001,17.0
2023-09-05 05:00:00,20.965,584.0,199.293,320.0,63.0,137.76868,76.0,58.53444,112.89292,66.72,304.91043,139.0,56.363636,6.0,153.0
2023-09-05 06:00:00,22.54,1624.0,449.654,584.0,108.0,271.15173,224.0,133.97769,361.527,159.36,728.2752,332.0,56.18182,6.3,332.0
2023-09-05 07:00:00,24.047,2456.0,684.86,688.0,133.0,359.75198,370.0,237.39084,601.2782,241.43999,1103.3807,503.0,55.81818,6.9,503.0
2023-09-05 08:00:00,25.729,2764.0,811.531,751.0,150.0,359.2032,496.0,356.8133,806.5037,310.08,1417.0656,646.0,54.363636,9.3,646.0
2023-09-05 09:00:00,27.165,2384.0,706.751,583.0,249.0,279.69107,432.0,440.42874,843.05206,326.88,1493.8417,681.0,55.090908,8.1,746.0
2023-09-05 10:00:00,28.371,2404.0,780.804,405.0,337.0,200.9406,319.0,466.56342,784.42584,314.88,1439.0017,656.0,56.545456,5.7000003,795.0
2023-09-05 11:00:00,28.75,2248.0,723.097,403.0,334.0,174.47083,314.0,461.30542,775.8901,311.03998,1421.4528,648.0,56.727272,5.4,786.0
2023-09-05 12:00:00,29.23,2020.0,593.541,436.0,295.0,154.76033,317.0,422.34192,747.62256,293.75998,1342.4832,612.0,60.0,0.0,721.0
2023-09-05 13:00:00,28.899,1164.0,343.865,304.0,284.0,117.393814,191.0,308.5692,546.8595,228.0,1041.9601,475.0,53.939396,10.0,607.0
2023-09-05 14:00:00,28.464,892.0,279.936,263.0,210.0,125.47292,122.0,150.22632,369.09082,159.36,728.2752,332.0,56.18182,6.3,454.0
2023-09-05 15:00:00,27.3,264.0,93.941,367.0,127.0,76.896866,121.0,99.25522,266.33554,119.04,544.0128,248.0,54.727272,8.700001,278.0
2023-09-05 16:00:00,25.744,20.0,15.399,208.0,54.0,34.17516,36.0,1.7954941,83.32697,43.2,197.42401,90.0,58.0,3.3000002,103.0
2023-09-05 17:00:00,24.537,0.0,2.449,6.0,2.0,0.0,0.0,0.0,1.694839,0.96,4.3872,2.0,0.0,100.0,3.0
2023-09-05 18:00:00,24.086,0.0,2.435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
2023-09-05 19:00:00,23.164,0.0,2.435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
2023-09-05 20:00:00,21.835,0.0,2.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0
2023-09-05 21:00:00,21.014,0.0,2.387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-05 22:00:00,20.586,0.0,2.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-05 23:00:00,20.233,0.0,2.388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-06 00:00:00,19.872,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-06 01:00:00,19.428,0.0,2.398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-06 02:00:00,18.844,0.0,2.388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-06 03:00:00,18.431,0.0,6.774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-06 04:00:00,19.089,196.0,74.851,13.0,9.0,14.755489,1.0,5.6226425,7.7302256,4.7999997,21.935999,10.0,24.016666,0.0,16.0
