timestamp,156,172,D.156.DELTA,D.171.ISIRR
2023-07-21 10:00:00,55642752.0,32.629,2760.0,989.685
2023-07-21 11:00:00,55645672.0,33.877,2920.0,953.355
2023-07-21 12:00:00,55648336.0,34.751,2664.0,851.2
2023-07-21 13:00:00,55650584.0,35.912,2248.0,697.049
2023-07-21 14:00:00,55652232.0,36.372,1648.0,504.702
2023-07-21 15:00:00,55653108.0,37.427,876.0,293.871
2023-07-21 16:00:00,55653336.0,37.629,228.0,105.369
2023-07-21 17:00:00,55653352.0,31.943,16.0,18.718
2023-07-21 18:00:00,55653352.0,26.946,0.0,2.458
2023-07-21 19:00:00,55653352.0,25.07,0.0,2.457
2023-07-21 20:00:00,55653352.0,23.921,0.0,2.438
2023-07-21 21:00:00,55653352.0,24.287,0.0,2.451
2023-07-21 22:00:00,55653352.0,23.548,0.0,2.454
2023-07-21 23:00:00,55653352.0,23.104,0.0,2.449
2023-07-22 00:00:00,55653352.0,22.95,0.0,2.439
2023-07-22 01:00:00,55653352.0,23.109,0.0,2.427
2023-07-22 02:00:00,55653352.0,23.853,0.0,2.827
2023-07-22 03:00:00,55653392.0,24.235,40.0,21.15
2023-07-22 04:00:00,55653672.0,26.679,280.0,104.739
2023-07-22 05:00:00,55654520.0,33.711,848.0,296.872
2023-07-22 06:00:00,55656196.0,32.156,1676.0,509.037
2023-07-22 07:00:00,55658464.0,33.396,2268.0,697.773
2023-07-22 08:00:00,55661196.0,33.938,2732.0,861.733
2023-07-22 09:00:00,55664172.0,34.486,2976.0,956.549
2023-07-22 10:00:00,55667000.0,35.45,2828.0,914.296
2023-07-22 11:00:00,55669712.0,36.167,2712.0,957.406
2023-07-22 12:00:00,55672432.0,36.432,2720.0,859.987
2023-07-22 13:00:00,55674716.0,37.166,2284.0,703.02
2023-07-22 14:00:00,55676344.0,36.614,1628.0,494.209
2023-07-22 15:00:00,55677224.0,37.276,880.0,288.877
2023-07-22 16:00:00,55677448.0,37.443,224.0,102.685
2023-07-22 17:00:00,55677468.0,32.765,20.0,18.255
2023-07-22 18:00:00,55677468.0,29.338,0.0,2.469
2023-07-22 19:00:00,55677468.0,28.103,0.0,2.471
2023-07-22 20:00:00,55677468.0,26.381,0.0,2.466
2023-07-22 21:00:00,55677468.0,24.87,0.0,2.452
2023-07-22 22:00:00,55677468.0,24.196,0.0,2.444
2023-07-22 23:00:00,55677468.0,23.906,0.0,2.452
2023-07-23 00:00:00,55677468.0,23.396,0.0,2.431
2023-07-23 01:00:00,55677468.0,23.702,0.0,2.441
2023-07-23 02:00:00,55677468.0,23.093,0.0,4.267
2023-07-23 03:00:00,55677488.0,23.488,20.0,17.819
2023-07-23 04:00:00,55677584.0,23.059,96.0,38.72
2023-07-23 05:00:00,55677744.0,23.005,160.0,54.484
2023-07-23 06:00:00,55677932.0,23.161,188.0,63.524
2023-07-23 07:00:00,55678280.0,23.151,348.0,97.402
2023-07-23 08:00:00,55678672.0,21.753,392.0,113.988
2023-07-23 09:00:00,55679024.0,21.824,352.0,97.191
2023-07-23 10:00:00,55679780.0,23.173,756.0,207.916
2023-07-23 11:00:00,55680784.0,25.007,1004.0,302.719
2023-07-23 12:00:00,55682596.0,26.364,1812.0,560.966
2023-07-23 13:00:00,55684688.0,28.676,2092.0,627.844
2023-07-23 14:00:00,55686376.0,29.275,1688.0,504.34
2023-07-23 15:00:00,55687288.0,31.688,912.0,291.796
2023-07-23 16:00:00,55687528.0,33.611,240.0,100.586
2023-07-23 17:00:00,55687548.0,27.49,20.0,18.212
2023-07-23 18:00:00,55687548.0,22.168,0.0,2.449
2023-07-23 19:00:00,55687548.0,20.59,0.0,2.411
2023-07-23 20:00:00,55687548.0,19.438,0.0,2.403
2023-07-23 21:00:00,55687548.0,18.981,0.0,2.408
2023-07-23 22:00:00,55687548.0,18.675,0.0,2.399
2023-07-23 23:00:00,55687548.0,18.71,0.0,2.412
2023-07-24 00:00:00,55687548.0,18.754,0.0,2.385
2023-07-24 01:00:00,55687548.0,18.498,0.0,2.4
2023-07-24 02:00:00,55687548.0,18.112,0.0,3.855
2023-07-24 03:00:00,55687624.0,19.997,76.0,36.118
2023-07-24 04:00:00,55687932.0,23.857,308.0,110.917
2023-07-24 05:00:00,55688784.0,30.842,852.0,293.388
2023-07-24 06:00:00,55690464.0,30.358,1680.0,509.833
2023-07-24 07:00:00,55692760.0,32.371,2296.0,705.436
2023-07-24 08:00:00,55695448.0,33.733,2688.0,861.335
2023-07-24 09:00:00,55698328.0,35.257,2880.0,953.831
2023-07-24 10:00:00,55701320.0,36.302,2992.0,1002.283
2023-07-24 11:00:00,55703936.0,37.086,2616.0,949.302
2023-07-24 12:00:00,55706388.0,37.581,2452.0,812.4
2023-07-24 13:00:00,55708644.0,38.053,2256.0,707.056
2023-07-24 14:00:00,55710240.0,38.009,1596.0,493.335
2023-07-24 15:00:00,55711048.0,37.933,808.0,268.537
2023-07-24 16:00:00,55711272.0,36.608,224.0,93.907
2023-07-24 17:00:00,55711284.0,31.485,12.0,14.425
2023-07-24 18:00:00,55711284.0,27.622,0.0,2.449
2023-07-24 19:00:00,55711284.0,25.191,0.0,2.416
2023-07-24 20:00:00,55711284.0,24.548,0.0,2.423
2023-07-24 21:00:00,55711284.0,24.024,0.0,2.42
2023-07-24 22:00:00,55711284.0,23.07,0.0,2.4
2023-07-24 23:00:00,55711284.0,21.937,0.0,2.398
2023-07-25 00:00:00,55711284.0,21.375,0.0,2.386
2023-07-25 01:00:00,55711284.0,20.519,0.0,2.385
2023-07-25 02:00:00,55711284.0,20.087,0.0,3.942
2023-07-25 03:00:00,55711352.0,21.996,68.0,35.037
2023-07-25 04:00:00,55711648.0,25.718,296.0,101.819
2023-07-25 05:00:00,55712392.0,31.121,744.0,263.234
2023-07-25 06:00:00,55714140.0,33.28,1748.0,528.668
2023-07-25 07:00:00,55716220.0,34.898,2080.0,673.694
2023-07-25 08:00:00,55718800.0,36.722,2580.0,849.896
2023-07-25 09:00:00,55721428.0,37.573,2628.0,908.428
2023-07-25 10:00:00,55724172.0,39.382,2744.0,957.018
2023-07-25 11:00:00,55726600.0,40.553,2428.0,908.967
2023-07-25 12:00:00,55729020.0,41.63,2420.0,802.455
2023-07-25 13:00:00,55730984.0,42.013,1964.0,648.656
2023-07-25 14:00:00,55732376.0,42.16,1392.0,440.623
2023-07-25 15:00:00,55733092.0,42.436,716.0,238.539
2023-07-25 16:00:00,55733328.0,40.372,236.0,92.39
2023-07-25 17:00:00,55733340.0,34.915,12.0,14.055
2023-07-25 18:00:00,55733340.0,31.933,0.0,2.472
2023-07-25 19:00:00,55733340.0,29.628,0.0,2.461
2023-07-25 20:00:00,55733340.0,28.413,0.0,2.462
2023-07-25 21:00:00,55733340.0,27.634,0.0,2.449
2023-07-25 22:00:00,55733340.0,26.803,0.0,2.441
2023-07-25 23:00:00,55733340.0,26.168,0.0,2.411
2023-07-26 00:00:00,55733340.0,25.18,0.0,2.418
2023-07-26 01:00:00,55733340.0,24.946,0.0,2.452
2023-07-26 02:00:00,55733340.0,25.068,0.0,3.055
2023-07-26 03:00:00,55733396.0,25.31,56.0,30.045
2023-07-26 04:00:00,55733696.0,28.095,300.0,107.395
2023-07-26 05:00:00,55734316.0,33.043,620.0,227.018
2023-07-26 06:00:00,55735824.0,34.865,1508.0,482.078
2023-07-26 07:00:00,55737632.0,37.068,1808.0,550.899
2023-07-26 08:00:00,55739832.0,38.481,2200.0,690.487
2023-07-26 09:00:00,55742536.0,40.731,2704.0,892.67
2023-07-26 10:00:00,55745284.0,42.243,2748.0,926.794
2023-07-26 11:00:00,55747940.0,43.113,2656.0,897.66
2023-07-26 12:00:00,55750180.0,43.743,2240.0,797.162
2023-07-26 13:00:00,55752152.0,43.159,1972.0,624.819
2023-07-26 14:00:00,55753692.0,42.149,1540.0,475.218
2023-07-26 15:00:00,55754416.0,40.378,724.0,244.521
2023-07-26 16:00:00,55754504.0,36.858,88.0,40.998
2023-07-26 17:00:00,55754504.0,32.713,0.0,6.135
2023-07-26 18:00:00,55754504.0,28.906,0.0,3.25
2023-07-26 19:00:00,55754504.0,25.253,0.0,2.584
2023-07-26 20:00:00,55754504.0,24.053,0.0,2.757
2023-07-26 21:00:00,55754504.0,23.999,0.0,2.422
2023-07-26 22:00:00,55754504.0,23.515,0.0,2.414
2023-07-26 23:00:00,55754504.0,23.045,0.0,2.432
2023-07-27 00:00:00,55754504.0,23.162,0.0,2.431
2023-07-27 01:00:00,55754504.0,23.284,0.0,2.424
2023-07-27 02:00:00,55754504.0,22.794,0.0,2.404
2023-07-27 03:00:00,55754508.0,22.533,4.0,7.176
2023-07-27 04:00:00,55754740.0,23.199,232.0,72.984
2023-07-27 05:00:00,55754928.0,23.227,188.0,66.227
2023-07-27 06:00:00,55755128.0,23.037,200.0,57.358
2023-07-27 07:00:00,55755204.0,21.7,76.0,32.469
2023-07-27 08:00:00,55755360.0,21.124,156.0,50.201
2023-07-27 09:00:00,55755744.0,20.576,384.0,104.576
2023-07-27 10:00:00,55756044.0,20.038,300.0,82.739
2023-07-27 11:00:00,55756224.0,19.687,180.0,58.528
2023-07-27 12:00:00,55756392.0,19.724,168.0,52.272
2023-07-27 13:00:00,55756816.0,20.034,424.0,115.16
2023-07-27 14:00:00,55757336.0,20.986,520.0,149.155
2023-07-27 15:00:00,55757740.0,21.716,404.0,116.182
2023-07-27 16:00:00,55758032.0,23.661,292.0,95.385
2023-07-27 17:00:00,55758076.0,22.858,44.0,25.186
2023-07-27 18:00:00,55758076.0,20.147,0.0,2.4
2023-07-27 19:00:00,55758076.0,19.694,0.0,2.4
2023-07-27 20:00:00,55758076.0,19.397,0.0,2.39
2023-07-27 21:00:00,55758076.0,18.882,0.0,2.389
2023-07-27 22:00:00,55758076.0,18.034,0.0,2.377
2023-07-27 23:00:00,55758076.0,17.478,0.0,2.382
2023-07-28 00:00:00,55758076.0,17.007,0.0,2.385
2023-07-28 01:00:00,55758076.0,16.251,0.0,2.384
2023-07-28 02:00:00,55758076.0,15.91,0.0,2.889
2023-07-28 03:00:00,55758120.0,16.859,44.0,27.163
2023-07-28 04:00:00,55758376.0,19.479,256.0,105.944
2023-07-28 05:00:00,55759280.0,25.374,904.0,309.131
2023-07-28 06:00:00,55761072.0,24.724,1792.0,533.126
2023-07-28 07:00:00,55763504.0,26.549,2432.0,736.051
2023-07-28 08:00:00,55766348.0,27.81,2844.0,897.401
2023-07-28 09:00:00,55769424.0,29.125,3076.0,993.533
2023-07-28 10:00:00,55772564.0,29.725,3140.0,1025.392
2023-07-28 11:00:00,55775376.0,30.387,2812.0,987.838
2023-07-28 12:00:00,55778168.0,31.142,2792.0,883.242
2023-07-28 13:00:00,55780560.0,31.461,2392.0,719.799
2023-07-28 14:00:00,55782328.0,31.477,1768.0,521.003
2023-07-28 15:00:00,55783256.0,32.285,928.0,298.704
2023-07-28 16:00:00,55783464.0,34.202,208.0,99.671
2023-07-28 17:00:00,55783472.0,27.562,8.0,14.107
2023-07-28 18:00:00,55783472.0,21.911,0.0,2.418
2023-07-28 19:00:00,55783472.0,20.419,0.0,2.404
2023-07-28 20:00:00,55783472.0,19.772,0.0,2.392
2023-07-28 21:00:00,55783472.0,19.876,0.0,2.398
2023-07-28 22:00:00,55783472.0,18.78,0.0,2.394
2023-07-28 23:00:00,55783472.0,18.221,0.0,2.404
2023-07-29 00:00:00,55783472.0,17.383,0.0,2.37
2023-07-29 01:00:00,55783472.0,17.189,0.0,2.379
2023-07-29 02:00:00,55783472.0,17.343,0.0,3.006
2023-07-29 03:00:00,55783512.0,19.27,40.0,26.362
2023-07-29 04:00:00,55783756.0,23.033,244.0,97.847
2023-07-29 05:00:00,55784608.0,32.58,852.0,293.474
2023-07-29 06:00:00,55786300.0,30.535,1692.0,513.205
2023-07-29 07:00:00,55788596.0,31.655,2296.0,712.556
2023-07-29 08:00:00,55791300.0,32.091,2704.0,872.292
2023-07-29 09:00:00,55794196.0,32.948,2896.0,968.34
2023-07-29 10:00:00,55797152.0,33.62,2956.0,995.255
2023-07-29 11:00:00,55799824.0,34.641,2672.0,965.609
2023-07-29 12:00:00,55802496.0,35.647,2672.0,847.096
2023-07-29 13:00:00,55804504.0,36.207,2008.0,621.577
2023-07-29 14:00:00,55805576.0,35.465,1072.0,314.989
2023-07-29 15:00:00,55806024.0,33.819,448.0,139.039
2023-07-29 16:00:00,55806184.0,32.144,160.0,60.045
2023-07-29 17:00:00,55806212.0,30.675,28.0,19.712
2023-07-29 18:00:00,55806212.0,26.858,0.0,2.474
2023-07-29 19:00:00,55806212.0,25.281,0.0,2.465
2023-07-29 20:00:00,55806212.0,23.331,0.0,2.441
2023-07-29 21:00:00,55806212.0,22.67,0.0,2.43
2023-07-29 22:00:00,55806212.0,21.379,0.0,2.439
2023-07-29 23:00:00,55806212.0,20.729,0.0,2.418
2023-07-30 00:00:00,55806212.0,20.08,0.0,2.41
2023-07-30 01:00:00,55806212.0,19.939,0.0,2.424
2023-07-30 02:00:00,55806212.0,19.478,0.0,3.051
2023-07-30 03:00:00,55806252.0,20.738,40.0,27.614
2023-07-30 04:00:00,55806496.0,24.523,244.0,100.004
2023-07-30 05:00:00,55807340.0,32.568,844.0,288.277
2023-07-30 06:00:00,55809016.0,30.357,1676.0,508.024
2023-07-30 07:00:00,55811284.0,32.539,2268.0,703.598
2023-07-30 08:00:00,55813920.0,34.092,2636.0,857.428
2023-07-30 09:00:00,55816776.0,35.718,2856.0,956.054
2023-07-30 10:00:00,55819672.0,36.677,2896.0,988.974
2023-07-30 11:00:00,55822256.0,37.416,2584.0,955.782
2023-07-30 12:00:00,55824860.0,38.295,2604.0,850.073
2023-07-30 13:00:00,55826888.0,38.666,2028.0,620.845
2023-07-30 14:00:00,55828420.0,38.585,1532.0,475.747
2023-07-30 15:00:00,55829268.0,38.63,848.0,280.85
2023-07-30 16:00:00,55829460.0,36.786,192.0,92.252
2023-07-30 17:00:00,55829472.0,30.53,12.0,13.139
2023-07-30 18:00:00,55829472.0,27.954,0.0,2.474
2023-07-30 19:00:00,55829472.0,26.117,0.0,2.451
2023-07-30 20:00:00,55829472.0,24.455,0.0,2.432
2023-07-30 21:00:00,55829472.0,23.759,0.0,2.441
2023-07-30 22:00:00,55829472.0,22.896,0.0,2.402
2023-07-30 23:00:00,55829472.0,22.245,0.0,2.389
2023-07-31 00:00:00,55829472.0,22.15,0.0,2.401
2023-07-31 01:00:00,55829472.0,22.038,0.0,2.425
2023-07-31 02:00:00,55829472.0,21.574,0.0,3.094
2023-07-31 03:00:00,55829560.0,21.828,88.0,37.141
2023-07-31 04:00:00,55829912.0,23.874,352.0,107.221
2023-07-31 05:00:00,55830296.0,24.021,384.0,117.559
2023-07-31 06:00:00,55830500.0,23.239,204.0,62.919
2023-07-31 07:00:00,55830784.0,22.175,284.0,82.831
2023-07-31 08:00:00,55831528.0,23.378,744.0,199.521
2023-07-31 09:00:00,55832164.0,24.371,636.0,173.626
2023-07-31 10:00:00,55832664.0,24.123,500.0,143.121
2023-07-31 11:00:00,55833720.0,25.56,1056.0,308.601
2023-07-31 12:00:00,55835160.0,26.357,1440.0,395.809
2023-07-31 13:00:00,55836388.0,26.207,1228.0,350.325
2023-07-31 14:00:00,55837304.0,25.44,916.0,275.223
2023-07-31 15:00:00,55837780.0,25.026,476.0,148.794
2023-07-31 16:00:00,55838076.0,25.062,296.0,99.831
2023-07-31 17:00:00,55838084.0,23.139,8.0,11.433
2023-07-31 18:00:00,55838084.0,21.741,0.0,2.409
2023-07-31 19:00:00,55838084.0,21.167,0.0,2.405
2023-07-31 20:00:00,55838084.0,20.519,0.0,2.396
2023-07-31 21:00:00,55838084.0,20.351,0.0,2.41
2023-07-31 22:00:00,55838084.0,19.674,0.0,2.402
2023-07-31 23:00:00,55838084.0,19.766,0.0,2.408
2023-08-01 00:00:00,55838084.0,19.579,0.0,2.441
2023-08-01 01:00:00,55838084.0,19.51,0.0,2.4
2023-08-01 02:00:00,55838084.0,19.162,0.0,2.704
2023-08-01 03:00:00,55838124.0,19.928,40.0,26.81
2023-08-01 04:00:00,55838376.0,22.162,252.0,99.403
2023-08-01 05:00:00,55839316.0,27.603,940.0,288.882
2023-08-01 06:00:00,55840824.0,26.642,1508.0,496.245
2023-08-01 07:00:00,55843048.0,28.1,2224.0,681.995
2023-08-01 08:00:00,55845408.0,29.298,2360.0,796.094
2023-08-01 09:00:00,55848340.0,30.573,2932.0,985.126
2023-08-01 10:00:00,55851340.0,31.583,3000.0,1025.621
2023-08-01 11:00:00,55854096.0,31.846,2756.0,913.702
2023-08-01 12:00:00,55856844.0,32.782,2748.0,923.178
2023-08-01 13:00:00,55858920.0,33.913,2076.0,711.396
2023-08-01 14:00:00,55860592.0,34.318,1672.0,503.605
2023-08-01 15:00:00,55861488.0,34.963,896.0,285.589
2023-08-01 16:00:00,55861696.0,36.777,208.0,92.477
2023-08-01 17:00:00,55861700.0,29.5,4.0,11.405
2023-08-01 18:00:00,55861700.0,25.576,0.0,2.471
2023-08-01 19:00:00,55861700.0,24.065,0.0,2.452
2023-08-01 20:00:00,55861700.0,23.102,0.0,2.423
2023-08-01 21:00:00,55861700.0,22.267,0.0,2.421
2023-08-01 22:00:00,55861700.0,21.845,0.0,2.449
2023-08-01 23:00:00,55861700.0,21.445,0.0,2.418
2023-08-02 00:00:00,55861700.0,21.45,0.0,2.435
2023-08-02 01:00:00,55861700.0,20.992,0.0,2.422
2023-08-02 02:00:00,55861700.0,20.578,0.0,3.025
2023-08-02 03:00:00,55861792.0,22.017,92.0,37.669
2023-08-02 04:00:00,55862076.0,24.381,284.0,100.167
2023-08-02 05:00:00,55863052.0,30.774,976.0,292.562
2023-08-02 06:00:00,55863796.0,28.557,744.0,261.402
2023-08-02 07:00:00,55865236.0,31.294,1440.0,407.792
2023-08-02 08:00:00,55866492.0,32.213,1256.0,347.545
2023-08-02 09:00:00,55868804.0,33.271,2312.0,743.357
2023-08-02 10:00:00,55871576.0,34.651,2772.0,932.285
2023-08-02 11:00:00,55874120.0,36.299,2544.0,923.239
2023-08-02 12:00:00,55876720.0,37.516,2600.0,860.72
2023-08-02 13:00:00,55878560.0,37.965,1840.0,555.219
2023-08-02 14:00:00,55878776.0,28.997,216.0,77.814
2023-08-02 15:00:00,55879140.0,23.237,364.0,113.195
2023-08-02 16:00:00,55879344.0,25.789,204.0,74.088
2023-08-02 17:00:00,55879352.0,25.085,8.0,10.851
2023-08-02 18:00:00,55879352.0,23.609,0.0,2.458
2023-08-02 19:00:00,55879352.0,22.804,0.0,2.456
2023-08-02 20:00:00,55879352.0,22.277,0.0,2.432
2023-08-02 21:00:00,55879352.0,21.797,0.0,2.435
2023-08-02 22:00:00,55879352.0,21.467,0.0,2.414
2023-08-02 23:00:00,55879352.0,21.242,0.0,2.4
2023-08-03 00:00:00,55879352.0,21.062,0.0,2.398
2023-08-03 01:00:00,55879352.0,20.811,0.0,2.409
