,172,D.156.DELTA,D.171.ISIRR,SARAH Clearsky Shortwave (W/m²),SARAH DNI - backwards (W/m²),SARAH Diffuse Shortwave Radiation (W/m²),SARAH Global tilted radiation GTI (W/m²),SARAH Photosynthetic active radiation (W/m²),SARAH Photosynthetic photon flux density (µmol/m²),SARAH Shortwave Radiation (W/m²),ERA5T Temperature (°C),ERA5T Daylight Duration (min),ERA5T Cloud Cover Total (%),ERA5T DNI - backwards (W/m²)
2022-05-23 13:00:00,22.481,1224.0,342.897,746.0,0.0,204.0,178.50388,97.92,447.49442,204.0,17.35,60.0,22.0,352.6635
2022-05-23 14:00:00,24.115,772.0,246.096,596.0,192.0,255.0,344.0076,176.64,807.2448,368.0,18.61,60.0,31.0,284.92435
2022-05-23 15:00:00,22.966,352.0,108.027,422.0,170.0,215.0,256.044,141.59999,647.112,295.0,19.42,60.0,61.0,419.46115
2022-05-23 16:00:00,25.161,204.0,78.261,242.0,148.0,110.0,111.86611,70.08,320.26562,146.0,19.52,60.0,19.0,299.35263
2022-05-23 17:00:00,21.25,24.0,15.036,80.0,225.0,43.0,32.33211,36.48,166.71361,76.0,18.4,60.0,45.0,259.25818
2022-05-23 18:00:00,16.107,0.0,2.313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.43,41.0,54.0,22.94741
2022-05-23 19:00:00,14.912,0.0,2.303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.33,0.0,51.0,0.0
2022-05-23 20:00:00,15.307,0.0,2.306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.26,0.0,11.0,0.0
2022-05-23 21:00:00,14.042,0.0,2.318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.81,0.0,4.0,0.0
2022-05-23 22:00:00,15.312,0.0,2.307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.74,0.0,20.0,0.0
2022-05-23 23:00:00,14.975,0.0,2.311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.72,0.0,31.0,0.0
2022-05-24 00:00:00,15.121,0.0,2.348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.63,0.0,66.0,0.0
2022-05-24 01:00:00,13.782,0.0,2.321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.47,0.0,87.0,0.0
2022-05-24 02:00:00,12.245,8.0,7.823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.87,0.0,92.0,0.0
2022-05-24 03:00:00,14.618,136.0,50.861,16.0,1.0,5.0,4.2487535,2.3999999,10.967999,5.0,10.79,28.0,82.0,0.0
2022-05-24 04:00:00,18.86,368.0,150.071,140.0,115.0,64.0,48.632183,44.16,201.8112,92.0,11.75,60.0,80.0,118.49454
2022-05-24 05:00:00,22.747,1144.0,344.542,313.0,305.0,152.0,165.96974,124.799995,570.336,260.0,14.56,60.0,74.0,183.34068
2022-05-24 06:00:00,23.253,1916.0,549.159,493.0,236.0,242.0,308.36993,177.59999,811.632,370.0,16.63,60.0,81.0,323.9391
2022-05-24 07:00:00,24.528,2404.0,758.015,659.0,601.0,208.0,587.1964,296.63998,1355.6448,618.0,18.02,60.0,52.0,59.66128
2022-05-24 08:00:00,26.112,2696.0,792.832,796.0,729.0,198.0,798.2589,373.91998,1708.8143,779.0,19.17,60.0,57.0,233.35287
2022-05-24 09:00:00,26.61,2972.0,922.567,890.0,612.0,285.0,865.45435,392.63998,1794.3647,818.0,20.3,60.0,69.0,279.96268
2022-05-24 10:00:00,27.759,2372.0,692.549,934.0,611.0,297.0,918.3741,408.47998,1866.7535,851.0,21.17,60.0,74.0,391.8435
2022-05-24 11:00:00,29.14,2528.0,840.073,923.0,626.0,288.0,920.8209,408.0,1864.56,850.0,22.16,60.0,74.0,246.52649
2022-05-24 12:00:00,30.504,2424.0,701.904,860.0,692.0,236.0,882.9502,395.03998,1805.3328,823.0,22.41,60.0,67.0,94.3668
2022-05-24 13:00:00,29.801,1988.0,568.274,748.0,315.0,346.0,581.4327,278.88,1274.4817,581.0,22.66,60.0,96.0,121.964836
2022-05-24 14:00:00,27.707,768.0,242.704,598.0,286.0,277.0,438.42517,221.28,1011.24963,461.0,22.47,60.0,94.0,107.67189
2022-05-24 15:00:00,25.851,468.0,139.048,425.0,118.0,217.0,237.92828,131.04,598.8528,273.0,21.9,60.0,64.0,101.57403
2022-05-24 16:00:00,24.972,244.0,87.454,245.0,277.0,112.0,141.66971,96.96,443.1072,202.0,21.02,60.0,18.0,22.446844
2022-05-24 17:00:00,21.03,12.0,13.582,82.0,154.0,48.0,37.587166,32.64,149.16481,68.0,19.65,60.0,23.0,0.0
2022-05-24 18:00:00,18.179,0.0,2.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.52,42.0,31.0,0.0
2022-05-24 19:00:00,16.189,0.0,2.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.38,0.0,19.0,0.0
2022-05-24 20:00:00,15.073,0.0,2.291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.02,0.0,8.0,0.0
2022-05-24 21:00:00,14.159,0.0,1.711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.25,0.0,9.0,0.0
2022-05-24 22:00:00,13.73,0.0,2.257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.67,0.0,1.0,0.0
2022-05-24 23:00:00,13.446,0.0,2.306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.15,0.0,0.0,0.0
2022-05-25 00:00:00,13.34,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.58,0.0,2.0,0.0
2022-05-25 01:00:00,12.895,0.0,2.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.99,0.0,6.0,0.0
2022-05-25 02:00:00,12.803,4.0,5.711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.83,0.0,6.3,0.0
2022-05-25 03:00:00,15.278,92.0,41.138,16.0,16.0,9.0,7.7512345,4.7999997,21.935999,10.0,11.23,29.0,24.300001,11.473705
2022-05-25 04:00:00,20.659,360.0,130.695,142.0,262.0,74.0,57.15533,61.92,282.9744,129.0,12.1,60.0,27.900002,240.42061
2022-05-25 05:00:00,26.416,1148.0,314.828,315.0,478.0,124.0,174.1996,145.44,664.6608,303.0,14.52,60.0,26.400002,452.4877
2022-05-25 06:00:00,25.315,2000.0,535.509,495.0,662.0,141.0,404.04608,237.59999,1085.832,495.0,16.82,60.0,26.1,592.16876
2022-05-25 07:00:00,27.267,2436.0,728.665,661.0,736.0,161.0,626.2832,317.28,1449.9696,661.0,19.11,60.0,22.800001,613.9853
2022-05-25 08:00:00,28.75,3084.0,878.256,797.0,784.0,174.0,815.3429,382.56,1748.2992,797.0,21.53,60.0,24.0,713.1673
2022-05-25 09:00:00,29.763,3336.0,969.388,892.0,813.0,182.0,945.1807,428.16,1956.6913,892.0,22.87,60.0,17.1,794.1302
2022-05-25 10:00:00,30.751,3004.0,949.591,935.0,825.0,185.0,1010.30804,448.8,2051.016,935.0,24.34,60.0,5.7000003,804.63885
2022-05-25 11:00:00,32.193,3024.0,828.767,925.0,822.0,184.0,1001.68506,444.0,2029.0801,925.0,25.15,60.0,76.0,738.45374
2022-05-25 12:00:00,31.534,2044.0,664.0,861.0,539.0,280.0,786.9658,355.68,1625.4576,741.0,25.66,60.0,99.0,600.84283
2022-05-25 13:00:00,31.261,1572.0,505.344,750.0,397.0,294.0,605.16345,284.16,1298.6112,592.0,25.45,60.0,98.0,267.50955
2022-05-25 14:00:00,29.194,860.0,215.165,600.0,297.0,245.0,419.2591,211.68,967.3776,441.0,25.03,60.0,72.0,116.32567
2022-05-25 15:00:00,29.435,740.0,226.756,427.0,139.0,155.0,187.91577,103.68,473.81763,216.0,24.31,60.0,24.6,99.268654
2022-05-25 16:00:00,29.206,216.0,106.803,247.0,462.0,101.0,159.13382,115.68,528.6576,241.0,23.24,60.0,6.3,105.95016
2022-05-25 17:00:00,24.203,16.0,22.452,84.0,270.0,45.0,33.875107,40.32,184.2624,84.0,21.74,60.0,2.7,128.84071
2022-05-25 18:00:00,20.793,0.0,2.524,2.0,2.0,1.0,0.84688824,0.48,2.1936,1.0,19.93,43.0,14.400001,22.94741
2022-05-25 19:00:00,18.836,0.0,2.311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.15,0.0,20.1,0.0
2022-05-25 20:00:00,17.623,0.0,2.322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.75,0.0,27.300001,0.0
2022-05-25 21:00:00,16.874,0.0,2.349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.02,0.0,26.1,0.0
2022-05-25 22:00:00,16.166,0.0,2.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.32,0.0,26.1,0.0
2022-05-25 23:00:00,15.861,0.0,2.342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.88,0.0,2.4,0.0
2022-05-26 00:00:00,15.296,0.0,2.335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.59,0.0,27.900002,0.0
2022-05-26 01:00:00,15.563,0.0,2.338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.21,0.0,29.7,0.0
2022-05-26 02:00:00,16.047,0.0,2.848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3,0.0,30.000002,0.0
2022-05-26 03:00:00,16.111,12.0,7.433,17.0,0.0,3.0,2.544682,1.4399999,6.5808,3.0,14.47,30.0,30.000002,0.0
2022-05-26 04:00:00,17.656,300.0,78.037,143.0,13.0,51.0,41.00395,25.439999,116.260796,53.0,14.54,60.0,29.400002,128.93065
2022-05-26 05:00:00,23.555,1036.0,272.454,316.0,104.0,151.0,136.50763,92.159996,421.1712,192.0,15.47,60.0,27.000002,353.33694
2022-05-26 06:00:00,25.64,1988.0,524.782,496.0,524.0,161.0,368.2038,216.48,989.3136,451.0,17.37,60.0,52.0,555.6417
2022-05-26 07:00:00,28.075,2384.0,727.669,662.0,736.0,161.0,625.50824,317.75998,1452.1632,662.0,20.49,60.0,6.9,544.0222
2022-05-26 08:00:00,29.548,1900.0,585.64,798.0,623.0,234.0,736.4761,347.52,1588.1664,724.0,22.74,60.0,18.900002,759.15204
2022-05-26 09:00:00,31.423,3296.0,988.9,893.0,575.0,287.0,835.5415,381.12,1741.7184,794.0,24.43,60.0,2.4,755.73975
2022-05-26 10:00:00,30.506,1772.0,548.537,937.0,589.0,308.0,906.7137,405.6,1853.592,845.0,26.55,60.0,37.0,757.28827
2022-05-26 11:00:00,28.827,720.0,203.135,926.0,17.0,282.0,268.04416,143.04,653.6928,298.0,27.26,60.0,40.0,636.52716
2022-05-26 12:00:00,30.109,1632.0,493.147,863.0,0.0,238.0,209.94472,114.24,522.0768,238.0,25.73,60.0,42.0,410.66702
2022-05-26 13:00:00,32.054,1968.0,577.066,751.0,86.0,293.0,337.91632,173.28,791.88965,361.0,25.25,60.0,55.0,358.1213
2022-05-26 14:00:00,30.814,680.0,221.374,602.0,450.0,238.0,496.35797,247.2,1129.704,515.0,25.27,60.0,57.0,386.7869
2022-05-26 15:00:00,29.602,676.0,210.936,429.0,68.0,183.0,183.48499,102.24,467.23682,213.0,25.5,60.0,20.0,222.55505
2022-05-26 16:00:00,28.761,172.0,71.023,249.0,302.0,123.0,150.06845,102.24,467.23682,213.0,25.35,60.0,23.7,343.7309
2022-05-26 17:00:00,25.433,8.0,13.582,86.0,189.0,49.0,38.47155,36.48,166.71361,76.0,24.42,60.0,16.800001,238.65671
2022-05-26 18:00:00,22.924,0.0,2.376,2.0,3.0,1.0,0.8468966,0.48,2.1936,1.0,22.69,44.0,14.0,34.421116
2022-05-26 19:00:00,22.439,0.0,2.383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.52,0.0,11.0,0.0
2022-05-26 20:00:00,19.847,0.0,2.372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.97,0.0,3.0,0.0
2022-05-26 21:00:00,18.254,0.0,2.363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.38,0.0,6.0,0.0
2022-05-26 22:00:00,18.102,0.0,2.349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.23,0.0,59.0,0.0
2022-05-26 23:00:00,17.101,0.0,2.344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.02,0.0,51.0,0.0
2022-05-27 00:00:00,17.116,0.0,2.357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.83,0.0,35.0,0.0
2022-05-27 01:00:00,16.762,0.0,2.354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.23,0.0,34.0,0.0
2022-05-27 02:00:00,16.119,8.0,7.643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.92,0.0,22.0,0.0
2022-05-27 03:00:00,18.538,152.0,59.511,18.0,8.0,9.0,7.672033,4.3199997,19.7424,9.0,15.84,30.0,26.0,11.473705
2022-05-27 04:00:00,23.545,388.0,130.314,145.0,45.0,68.0,51.198555,37.92,173.2944,79.0,16.43,60.0,34.0,255.04822
2022-05-27 05:00:00,26.212,860.0,253.217,318.0,130.0,161.0,144.81136,98.88,451.8816,206.0,18.49,60.0,53.0,323.74356
2022-05-27 06:00:00,27.705,1128.0,322.261,498.0,70.0,242.0,235.95624,134.4,614.208,280.0,20.48,60.0,64.0,451.94724
2022-05-27 07:00:00,29.313,1612.0,521.98,663.0,182.0,310.0,399.80557,209.76,958.6032,437.0,22.15,60.0,85.0,246.5564
2022-05-27 08:00:00,31.32,2876.0,837.049,800.0,742.0,194.0,800.8947,377.75998,1726.3632,787.0,23.69,60.0,71.0,208.76834
2022-05-27 09:00:00,33.014,2516.0,758.385,894.0,621.0,281.0,866.26575,395.03998,1805.3328,823.0,24.94,60.0,41.0,379.15698
2022-05-27 10:00:00,33.56,2828.0,954.118,938.0,489.0,357.0,855.4486,385.44,1761.4609,803.0,26.0,60.0,28.0,409.0647
2022-05-27 11:00:00,33.413,3332.0,1003.458,927.0,684.0,257.0,947.9222,420.47998,1921.5936,876.0,26.65,60.0,60.0,554.6037
2022-05-27 12:00:00,32.861,2936.0,862.682,864.0,804.0,180.0,918.11926,414.72,1895.2705,864.0,27.03,60.0,79.0,574.9933
2022-05-27 13:00:00,33.062,2244.0,699.18,753.0,769.0,170.0,777.5757,361.44,1651.7809,753.0,27.64,60.0,73.0,630.28424
2022-05-27 14:00:00,32.114,1488.0,423.95,604.0,713.0,154.0,584.2809,289.91998,1324.9343,604.0,27.89,60.0,52.0,635.13513
2022-05-27 15:00:00,32.972,872.0,277.049,431.0,494.0,165.0,345.35083,192.95999,881.8272,402.0,27.92,60.0,58.0,587.5778
2022-05-27 16:00:00,33.299,192.0,89.765,251.0,496.0,96.0,162.27788,120.479996,550.5936,251.0,27.09,60.0,39.0,339.0
2022-05-27 17:00:00,27.157,20.0,15.162,88.0,278.0,47.0,35.3258,42.239998,193.0368,88.0,25.76,60.0,0.0,188.64726
2022-05-27 18:00:00,21.796,0.0,2.368,2.0,3.0,1.0,0.8469052,0.48,2.1936,1.0,23.15,45.0,0.0,45.89482
2022-05-27 19:00:00,19.909,0.0,2.359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.04,0.0,0.0,0.0
2022-05-27 20:00:00,18.886,0.0,2.358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.65,0.0,0.0,0.0
2022-05-27 21:00:00,18.591,0.0,2.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.97,0.0,0.0,0.0
2022-05-27 22:00:00,17.735,0.0,2.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.4,0.0,0.0,0.0
2022-05-27 23:00:00,16.363,0.0,2.364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.77,0.0,0.0,0.0
2022-05-28 00:00:00,15.138,0.0,2.303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2,0.0,0.0,0.0
2022-05-28 01:00:00,14.771,0.0,2.307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.31,0.0,0.0,0.0
2022-05-28 02:00:00,16.08,4.0,8.586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.49,0.0,0.0,0.0
2022-05-28 03:00:00,19.392,112.0,53.951,19.0,6.0,9.0,7.6713796,4.3199997,19.7424,9.0,14.96,31.0,0.6,11.473705
2022-05-28 04:00:00,23.609,392.0,149.744,147.0,184.0,74.0,55.654396,55.68,254.45761,116.0,15.93,60.0,4.8,292.13235
2022-05-28 05:00:00,25.28,1204.0,356.507,319.0,453.0,129.0,173.76088,144.95999,662.46716,302.0,18.27,60.0,3.9,486.55914
2022-05-28 06:00:00,24.872,2012.0,555.121,499.0,306.0,233.0,326.68988,189.12,864.2784,394.0,20.14,60.0,13.200001,624.15515
2022-05-28 07:00:00,26.687,1900.0,596.2,665.0,353.0,292.0,491.71118,254.87999,1164.8016,531.0,22.14,60.0,26.7,607.50507
2022-05-28 08:00:00,29.128,2540.0,720.124,801.0,565.0,276.0,731.80725,349.44,1596.9409,728.0,24.02,60.0,25.2,512.0747
2022-05-28 09:00:00,32.22,2392.0,698.388,895.0,404.0,374.0,742.95856,348.47998,1592.5536,726.0,25.25,60.0,37.0,428.80014
2022-05-28 10:00:00,33.452,2120.0,673.215,939.0,338.0,419.0,756.65753,349.44,1596.9409,728.0,26.07,60.0,77.0,365.62946
2022-05-28 11:00:00,33.651,2112.0,616.602,928.0,310.0,413.0,723.41614,333.6,1524.5521,695.0,26.25,60.0,97.0,282.42267
2022-05-28 12:00:00,32.637,1440.0,424.043,865.0,204.0,395.0,565.7554,272.16,1243.7712,567.0,27.14,60.0,88.0,638.1903
2022-05-28 13:00:00,30.17,996.0,330.295,755.0,20.0,260.0,243.96486,132.0,603.24005,275.0,27.42,60.0,22.2,709.8096
2022-05-28 14:00:00,32.259,1396.0,395.963,606.0,227.0,202.0,320.03293,161.76,739.2432,337.0,27.16,60.0,26.1,575.84106
2022-05-28 15:00:00,31.0,548.0,159.71,433.0,121.0,218.0,240.15662,132.95999,607.6272,277.0,26.94,60.0,29.7,513.7298
2022-05-28 16:00:00,28.557,60.0,27.728,254.0,77.0,127.0,119.29912,73.439995,335.6208,153.0,26.19,60.0,29.400002,326.1053
2022-05-28 17:00:00,22.927,0.0,5.63,90.0,14.0,40.0,34.23993,19.68,89.93761,41.0,24.65,60.0,29.7,124.28357
2022-05-28 18:00:00,20.655,0.0,2.539,2.0,0.0,1.0,0.8469139,0.48,2.1936,1.0,21.57,46.0,30.000002,11.473705
2022-05-28 19:00:00,20.31,0.0,2.366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.99,0.0,40.0,0.0
2022-05-28 20:00:00,20.099,0.0,2.372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.7,0.0,33.0,0.0
2022-05-28 21:00:00,19.929,0.0,2.387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.02,0.0,29.400002,0.0
2022-05-28 22:00:00,19.53,0.0,2.357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.41,0.0,67.0,0.0
2022-05-28 23:00:00,18.563,0.0,2.356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.94,0.0,37.0,0.0
2022-05-29 00:00:00,17.959,0.0,2.342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.54,0.0,77.0,0.0
2022-05-29 01:00:00,17.495,0.0,2.347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.48,0.0,34.0,0.0
2022-05-29 02:00:00,17.169,0.0,5.544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.2,0.0,71.0,0.0
2022-05-29 03:00:00,17.691,172.0,57.162,19.0,37.0,5.0,3.930513,3.36,15.3552,7.0,16.0,32.0,81.0,0.0
2022-05-29 04:00:00,18.545,384.0,128.126,148.0,0.0,22.0,18.757822,10.559999,48.2592,22.0,15.9,60.0,44.0,91.95917
2022-05-29 05:00:00,19.689,752.0,213.388,321.0,9.0,101.0,85.90672,50.399998,230.328,105.0,16.09,60.0,27.000002,188.21103
2022-05-29 06:00:00,19.986,1196.0,331.983,500.0,50.0,222.0,211.25197,120.0,548.4,250.0,16.33,60.0,61.0,201.4132
2022-05-29 07:00:00,20.308,1240.0,386.435,666.0,41.0,298.0,292.59958,156.95999,717.3072,327.0,16.93,60.0,67.0,241.01697
2022-05-29 08:00:00,22.17,1984.0,527.911,802.0,42.0,347.0,353.4561,183.36,837.95526,382.0,18.04,60.0,74.0,245.92505
2022-05-29 09:00:00,24.232,2536.0,722.635,896.0,102.0,438.0,505.443,252.95999,1156.0272,527.0,18.77,60.0,98.0,295.6081
2022-05-29 10:00:00,25.469,1984.0,597.189,940.0,203.0,457.0,647.06067,308.16,1408.2913,642.0,19.78,60.0,75.0,347.5997
2022-05-29 11:00:00,25.037,1220.0,328.937,930.0,22.0,357.0,341.82742,180.95999,826.9872,377.0,20.85,60.0,97.0,356.40952
2022-05-29 12:00:00,25.753,1116.0,320.722,867.0,4.0,298.0,267.88385,144.48,660.2736,301.0,21.5,60.0,99.0,166.7364
2022-05-29 13:00:00,26.363,1472.0,461.56,756.0,60.0,313.0,330.83246,170.87999,780.9216,356.0,22.24,60.0,99.0,221.48732
2022-05-29 14:00:00,26.309,1428.0,388.468,608.0,375.0,244.0,444.7033,226.08,1033.1857,471.0,22.29,60.0,100.0,119.61205
2022-05-29 15:00:00,24.531,340.0,99.342,435.0,79.0,211.0,214.373,120.0,548.4,250.0,22.36,60.0,98.0,137.39159
2022-05-29 16:00:00,22.13,96.0,36.468,256.0,40.0,123.0,109.45786,65.28,298.32962,136.0,22.05,60.0,71.0,179.84145
2022-05-29 17:00:00,20.867,4.0,9.785,92.0,38.0,40.0,34.18252,20.64,94.3248,43.0,20.87,60.0,63.0,30.709522
2022-05-29 18:00:00,19.995,0.0,2.364,3.0,3.0,2.0,1.6948686,0.96,4.3872,2.0,19.7,47.0,42.0,11.473705
2022-05-29 19:00:00,19.743,0.0,2.389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.77,0.0,54.0,0.0
2022-05-29 20:00:00,19.535,0.0,2.358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.18,0.0,27.000002,0.0
2022-05-29 21:00:00,19.629,0.0,2.352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.04,0.0,20.1,0.0
2022-05-29 22:00:00,19.424,0.0,2.369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.13,0.0,88.0,0.0
2022-05-29 23:00:00,18.553,0.0,2.531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.73,0.0,90.0,0.0
2022-05-30 00:00:00,18.535,0.0,2.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.43,0.0,94.0,0.0
2022-05-30 01:00:00,18.556,0.0,2.376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.99,0.0,37.0,0.0
2022-05-30 02:00:00,17.996,0.0,5.681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.91,0.0,29.0,0.0
2022-05-30 03:00:00,18.122,44.0,25.542,20.0,103.0,13.0,10.355674,10.08,46.0656,21.0,15.5,33.0,34.0,0.0
2022-05-30 04:00:00,20.4,380.0,142.68,149.0,299.0,77.0,59.293716,65.28,298.32962,136.0,15.86,60.0,55.0,168.97844
2022-05-30 05:00:00,24.701,980.0,289.283,322.0,312.0,154.0,169.68408,131.52,601.04645,274.0,17.29,60.0,68.0,408.5612
2022-05-30 06:00:00,25.595,1116.0,316.552,501.0,62.0,234.0,224.75647,128.16,585.6912,267.0,18.29,60.0,69.0,468.76147
2022-05-30 07:00:00,25.464,1160.0,352.888,667.0,9.0,249.0,221.81586,122.399994,559.368,255.0,19.4,60.0,100.0,204.89197
2022-05-30 08:00:00,26.965,1924.0,559.908,803.0,143.0,347.0,445.15808,223.2,1020.02405,465.0,20.92,60.0,100.0,188.41399
2022-05-30 09:00:00,28.567,1684.0,455.671,897.0,247.0,419.0,642.14557,304.32,1390.7424,634.0,21.86,60.0,100.0,180.17477
2022-05-30 10:00:00,28.275,1008.0,304.244,941.0,27.0,395.0,381.53494,201.12,919.1184,419.0,22.12,60.0,100.0,132.94467
2022-05-30 11:00:00,27.311,1460.0,445.256,931.0,3.0,309.0,277.75565,149.28,682.2096,311.0,22.34,60.0,93.0,77.525795
2022-05-30 12:00:00,29.339,2260.0,679.931,868.0,368.0,279.0,619.38226,281.75998,1287.6432,587.0,22.84,60.0,32.0,33.07057
2022-05-30 13:00:00,29.161,1876.0,580.523,758.0,520.0,280.0,685.97076,324.47998,1482.8735,676.0,23.84,60.0,33.0,194.70628
2022-05-30 14:00:00,29.241,1248.0,376.06,609.0,715.0,154.0,585.276,292.32,1335.9025,609.0,24.67,60.0,37.0,383.0158
2022-05-30 15:00:00,30.063,680.0,209.037,437.0,600.0,140.0,366.85605,206.4,943.248,430.0,24.95,60.0,28.0,408.8796
2022-05-30 16:00:00,30.654,208.0,85.235,258.0,502.0,98.0,165.70581,123.84,565.9488,258.0,25.17,60.0,20.0,249.30551
2022-05-30 17:00:00,25.578,16.0,14.4,94.0,290.0,49.0,36.77771,45.12,206.19841,94.0,23.48,60.0,21.0,247.98323
2022-05-30 18:00:00,23.546,0.0,2.343,3.0,5.0,2.0,1.6948721,0.96,4.3872,2.0,21.58,48.0,23.0,45.89482
2022-05-30 19:00:00,20.956,0.0,2.335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.69,0.0,14.0,0.0
2022-05-30 20:00:00,21.08,0.0,2.322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5,0.0,17.0,0.0
2022-05-30 21:00:00,20.318,0.0,2.353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.26,0.0,10.0,0.0
2022-05-30 22:00:00,19.516,0.0,2.332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.93,0.0,10.0,0.0
2022-05-30 23:00:00,18.788,0.0,2.331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.67,0.0,8.0,0.0
2022-05-31 00:00:00,18.694,0.0,2.351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.37,0.0,5.0,0.0
2022-05-31 01:00:00,17.37,0.0,2.334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.03,0.0,4.0,0.0
2022-05-31 02:00:00,16.876,8.0,8.659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.66,0.0,5.0,0.0
2022-05-31 03:00:00,19.195,112.0,51.162,20.0,4.0,9.0,7.669626,4.3199997,19.7424,9.0,15.29,33.0,6.0,11.473705
2022-05-31 04:00:00,19.151,432.0,137.619,151.0,82.0,76.0,56.30855,44.16,201.8112,92.0,16.12,60.0,9.0,277.08633
2022-05-31 05:00:00,21.225,864.0,244.186,301.0,4.0,113.0,93.94129,54.719997,250.0704,114.0,18.59,60.0,3.0,474.497
2022-05-31 06:00:00,25.145,1948.0,541.897,,,,,,,,20.84,60.0,4.0,613.65704
2022-05-31 07:00:00,27.725,2384.0,736.586,,,,,,,,23.04,60.0,8.0,677.40936
2022-05-31 08:00:00,29.297,3036.0,889.969,,,,,,,,24.97,60.0,9.0,664.6014
2022-05-31 09:00:00,30.52,3232.0,965.219,,,,,,,,25.97,60.0,21.0,665.4455
2022-05-31 10:00:00,31.519,2964.0,983.95,,,,,,,,26.81,60.0,19.0,664.10156
2022-05-31 11:00:00,32.355,2992.0,903.852,,,,,,,,27.41,60.0,13.0,629.3795
2022-05-31 12:00:00,32.984,2400.0,699.977,,,,,,,,28.01,60.0,5.4,617.30927
2022-05-31 13:00:00,32.806,1300.0,439.747,,,,,,,,28.04,60.0,5.0,624.57794
2022-05-31 14:00:00,30.536,768.0,204.859,550.0,689.0,148.0,529.2833,264.0,1206.4801,550.0,27.94,60.0,9.900001,455.6924
