,172,D.156.DELTA,D.171.ISIRR,NEMS4 Temperature (°C),SARAH Global tilted radiation GTI (W/m²)_x,SARAH Global tilted radiation GTI (W/m²)_y
2023-01-29 12:00:00,4.873,772.0,203.477,0.27,56.95847,56.95847
2023-01-29 13:00:00,4.266,392.0,114.712,0.33,44.58284,44.58284
2023-01-29 14:00:00,3.37,100.0,42.284,-0.21,31.274775,31.274775
2023-01-29 15:00:00,2.784,0.0,5.549,-1.71,7.5645323,7.5645323
2023-01-29 16:00:00,2.429,0.0,2.136,-2.64,0.0,0.0
2023-01-29 17:00:00,2.235,0.0,2.15,-2.9,0.0,0.0
2023-01-29 18:00:00,2.095,0.0,2.161,-2.82,0.0,0.0
2023-01-29 19:00:00,1.938,0.0,2.167,-3.05,0.0,0.0
2023-01-29 20:00:00,1.624,0.0,2.159,-3.26,0.0,0.0
2023-01-29 21:00:00,1.59,0.0,2.144,-3.53,0.0,0.0
2023-01-29 22:00:00,1.596,0.0,2.216,-4.55,0.0,0.0
2023-01-29 23:00:00,1.46,0.0,2.156,-5.97,0.0,0.0
2023-01-30 00:00:00,1.172,0.0,2.168,-6.38,0.0,0.0
2023-01-30 01:00:00,1.423,0.0,2.233,-6.41,0.0,0.0
2023-01-30 02:00:00,1.315,0.0,2.102,-6.15,0.0,0.0
2023-01-30 03:00:00,0.677,0.0,2.121,-5.94,0.0,0.0
2023-01-30 04:00:00,0.562,0.0,2.104,-5.65,0.0,0.0
2023-01-30 05:00:00,0.324,8.0,6.342,-5.63,0.0,0.0
2023-01-30 06:00:00,1.509,200.0,55.346,-5.52,6.6239944,6.6239944
2023-01-30 07:00:00,3.358,612.0,149.744,-4.64,50.645084,50.645084
2023-01-30 08:00:00,5.933,1404.0,344.897,-3.18,68.53579,68.53579
2023-01-30 09:00:00,6.149,1984.0,782.53,-1.27,70.28958,70.28958
2023-01-30 10:00:00,5.978,1332.0,866.649,-0.19,76.964325,76.964325
2023-01-30 11:00:00,6.48,1404.0,844.039,0.07,79.840614,79.840614
2023-01-30 12:00:00,5.929,2520.0,724.796,0.09,70.291435,70.291435
2023-01-30 13:00:00,4.76,1568.0,528.333,0.21,56.000328,56.000328
2023-01-30 14:00:00,2.714,180.0,248.14,-0.01,34.12524,34.12524
2023-01-30 15:00:00,0.5,4.0,21.394,-1.34,9.458599,9.458599
2023-01-30 16:00:00,-0.254,0.0,2.136,-2.16,0.0,0.0
2023-01-30 17:00:00,-0.684,0.0,2.118,-1.51,0.0,0.0
2023-01-30 18:00:00,-0.642,0.0,2.115,-0.68,0.0,0.0
2023-01-30 19:00:00,-0.803,0.0,2.134,0.04,0.0,0.0
2023-01-30 20:00:00,-1.468,0.0,2.129,-2.75,0.0,0.0
2023-01-30 21:00:00,-1.795,0.0,2.119,-3.58,0.0,0.0
2023-01-30 22:00:00,-2.86,0.0,2.085,-2.22,0.0,0.0
2023-01-30 23:00:00,-1.677,0.0,2.111,-1.09,0.0,0.0
2023-01-31 00:00:00,-0.744,0.0,2.13,-0.33,0.0,0.0
2023-01-31 01:00:00,-0.24,0.0,2.107,-0.32,0.0,0.0
2023-01-31 02:00:00,-0.238,0.0,2.123,-0.03,0.0,0.0
2023-01-31 03:00:00,-0.062,0.0,2.109,-0.09,0.0,0.0
2023-01-31 04:00:00,0.342,0.0,2.11,-0.21,0.0,0.0
2023-01-31 05:00:00,0.52,0.0,5.481,-0.21,0.0,0.0
2023-01-31 06:00:00,1.965,12.0,35.699,-0.17,6.623628,6.623628
2023-01-31 07:00:00,3.479,52.0,90.487,0.12,37.73548,37.73548
2023-01-31 08:00:00,4.93,120.0,144.344,0.29,81.29531,81.29531
2023-01-31 09:00:00,5.596,248.0,245.217,0.45,79.38439,79.38439
2023-01-31 10:00:00,6.365,968.0,345.783,1.13,61.72129,61.72129
2023-01-31 11:00:00,6.902,1236.0,316.556,1.58,74.107925,74.107925
2023-01-31 12:00:00,6.778,1012.0,262.691,0.1,59.815544,59.815544
2023-01-31 13:00:00,6.084,536.0,160.845,0.26,52.193344,52.193344
2023-01-31 14:00:00,4.859,160.0,62.026,0.38,24.628143,24.628143
2023-01-31 15:00:00,4.012,0.0,6.672,0.53,5.6715302,5.6715302
2023-01-31 16:00:00,3.546,0.0,2.184,0.65,0.0,0.0
2023-01-31 17:00:00,3.54,0.0,2.17,0.72,0.0,0.0
2023-01-31 18:00:00,3.544,0.0,2.17,0.86,0.0,0.0
2023-01-31 19:00:00,3.523,0.0,2.202,0.72,0.0,0.0
2023-01-31 20:00:00,3.487,0.0,2.142,0.75,0.0,0.0
2023-01-31 21:00:00,3.547,0.0,2.181,0.56,0.0,0.0
2023-01-31 22:00:00,3.089,0.0,2.201,0.69,0.0,0.0
2023-01-31 23:00:00,3.113,0.0,2.19,-1.91,0.0,0.0
2023-02-01 00:00:00,2.737,0.0,2.184,-2.83,0.0,0.0
2023-02-01 01:00:00,2.568,0.0,2.14,-3.82,0.0,0.0
2023-02-01 02:00:00,2.087,0.0,2.142,-3.36,0.0,0.0
2023-02-01 03:00:00,1.676,0.0,2.173,-3.36,0.0,0.0
2023-02-01 04:00:00,0.788,0.0,2.095,-3.55,0.0,0.0
2023-02-01 05:00:00,-0.529,8.0,10.249,-2.75,0.0,0.0
2023-02-01 06:00:00,-0.944,444.0,111.353,-2.78,17.032127,17.032127
2023-02-01 07:00:00,1.566,1716.0,475.958,-1.33,53.482178,53.482178
2023-02-01 08:00:00,3.52,2556.0,664.549,-0.21,52.198193,52.198193
2023-02-01 09:00:00,4.721,3108.0,819.147,-0.03,69.336296,69.336296
2023-02-01 10:00:00,5.85,3280.0,883.897,1.22,71.24688,71.24688
2023-02-01 11:00:00,6.034,1692.0,610.754,2.05,71.250084,71.250084
2023-02-01 12:00:00,6.779,1636.0,391.461,3.09,64.577126,64.577126
2023-02-01 13:00:00,5.922,1096.0,349.491,3.5,86.7649,86.7649
2023-02-01 14:00:00,5.105,324.0,208.144,3.68,32.224422,32.224422
2023-02-01 15:00:00,3.309,8.0,21.039,2.58,3.7798984,3.7798984
2023-02-01 16:00:00,2.842,0.0,2.155,0.94,0.0,0.0
2023-02-01 17:00:00,2.145,0.0,2.154,0.27,0.0,0.0
2023-02-01 18:00:00,1.961,0.0,2.128,0.14,0.0,0.0
2023-02-01 19:00:00,0.415,0.0,2.139,0.16,0.0,0.0
2023-02-01 20:00:00,0.344,0.0,2.106,0.35,0.0,0.0
2023-02-01 21:00:00,1.274,0.0,2.096,0.62,0.0,0.0
2023-02-01 22:00:00,1.809,0.0,2.15,-0.68,0.0,0.0
2023-02-01 23:00:00,2.875,0.0,2.173,-1.01,0.0,0.0
2023-02-02 00:00:00,3.302,0.0,2.208,0.07,0.0,0.0
2023-02-02 01:00:00,2.264,0.0,2.178,1.34,0.0,0.0
2023-02-02 02:00:00,0.241,0.0,2.099,0.74,0.0,0.0
2023-02-02 03:00:00,-0.614,0.0,2.102,-0.87,0.0,0.0
2023-02-02 04:00:00,-2.144,0.0,2.079,-1.78,0.0,0.0
2023-02-02 05:00:00,-2.355,8.0,18.767,-1.92,0.0,0.0
2023-02-02 06:00:00,-0.809,668.0,197.357,-0.7,22.866037,22.866037
2023-02-02 07:00:00,2.24,1888.0,462.855,0.99,40.707672,40.707672
2023-02-02 08:00:00,5.408,2592.0,669.068,2.47,51.245193,51.245193
2023-02-02 09:00:00,8.019,1580.0,486.348,3.91,62.6671,62.6671
2023-02-02 10:00:00,8.67,1644.0,435.725,5.41,83.885,83.885
2023-02-02 11:00:00,9.403,1368.0,345.995,6.55,74.10971,74.10971
2023-02-02 12:00:00,8.038,644.0,182.542,3.95,82.934654,82.934654
2023-02-02 13:00:00,6.239,308.0,87.923,4.38,74.37766,74.37766
2023-02-02 14:00:00,5.906,344.0,83.429,4.06,26.526636,26.526636
2023-02-02 15:00:00,4.695,16.0,25.484,3.46,2.8345535,2.8345535
2023-02-02 16:00:00,3.99,0.0,2.175,3.28,0.0,0.0
2023-02-02 17:00:00,4.122,0.0,2.198,2.56,0.0,0.0
2023-02-02 18:00:00,4.099,0.0,2.182,1.78,0.0,0.0
2023-02-02 19:00:00,3.428,0.0,2.196,1.32,0.0,0.0
2023-02-02 20:00:00,2.865,0.0,2.187,0.59,0.0,0.0
2023-02-02 21:00:00,2.171,0.0,2.191,-0.1,0.0,0.0
2023-02-02 22:00:00,0.877,0.0,2.176,-0.47,0.0,0.0
2023-02-02 23:00:00,0.028,0.0,2.15,-0.98,0.0,0.0
2023-02-03 00:00:00,-0.18,0.0,2.143,-1.56,0.0,0.0
2023-02-03 01:00:00,-0.853,0.0,2.145,-2.03,0.0,0.0
2023-02-03 02:00:00,-1.953,0.0,2.093,-2.6,0.0,0.0
2023-02-03 03:00:00,-2.536,0.0,2.094,-2.56,0.0,0.0
2023-02-03 04:00:00,-2.863,0.0,2.082,-2.11,0.0,0.0
2023-02-03 05:00:00,-1.513,20.0,14.506,-0.65,0.0,0.0
2023-02-03 06:00:00,-0.029,188.0,52.948,0.22,6.6225705,6.6225705
2023-02-03 07:00:00,2.634,452.0,110.275,1.08,67.333374,67.333374
2023-02-03 08:00:00,5.413,700.0,174.449,2.1,72.404305,72.404305
2023-02-03 09:00:00,7.97,1000.0,249.96,3.37,98.828865,98.828865
2023-02-03 10:00:00,8.486,808.0,227.391,4.44,76.01351,76.01351
2023-02-03 11:00:00,7.953,1356.0,385.573,5.31,84.76646,84.76646
2023-02-03 12:00:00,8.1,1680.0,469.643,2.58,64.57875,64.57875
2023-02-03 13:00:00,8.725,1804.0,518.927,2.58,86.622795,86.622795
2023-02-03 14:00:00,6.955,216.0,189.683,2.02,52.20247,52.20247
2023-02-03 15:00:00,5.166,4.0,5.262,1.5,15.145721,15.145721
2023-02-03 16:00:00,4.961,0.0,2.178,1.56,0.0,0.0
2023-02-03 17:00:00,4.68,0.0,2.186,1.82,0.0,0.0
2023-02-03 18:00:00,4.434,0.0,2.183,1.55,0.0,0.0
2023-02-03 19:00:00,2.411,0.0,2.17,0.26,0.0,0.0
2023-02-03 20:00:00,0.785,0.0,2.157,-0.58,0.0,0.0
2023-02-03 21:00:00,0.158,0.0,2.104,-0.87,0.0,0.0
2023-02-03 22:00:00,-0.366,0.0,2.092,-1.34,0.0,0.0
2023-02-03 23:00:00,1.252,0.0,2.153,-0.84,0.0,0.0
2023-02-04 00:00:00,2.192,0.0,2.178,-0.34,0.0,0.0
2023-02-04 01:00:00,2.926,0.0,2.192,0.42,0.0,0.0
2023-02-04 02:00:00,3.321,0.0,2.201,0.6,0.0,0.0
2023-02-04 03:00:00,3.452,0.0,2.201,0.78,0.0,0.0
2023-02-04 04:00:00,3.309,0.0,2.228,0.3,0.0,0.0
2023-02-04 05:00:00,3.396,0.0,5.451,0.28,0.0,0.0
2023-02-04 06:00:00,4.301,164.0,49.521,0.33,22.58846,22.58846
2023-02-04 07:00:00,5.832,448.0,114.844,0.86,70.27136,70.27136
2023-02-04 08:00:00,8.049,936.0,230.405,2.03,58.86983,58.86983
2023-02-04 09:00:00,7.769,848.0,210.059,3.19,68.38363,68.38363
2023-02-04 10:00:00,6.501,776.0,208.213,3.43,59.820892,59.820892
2023-02-04 11:00:00,5.5,1128.0,276.191,3.58,67.44262,67.44262
2023-02-04 12:00:00,4.803,824.0,206.808,2.44,99.104324,99.104324
2023-02-04 13:00:00,3.447,436.0,112.362,2.83,115.51268,115.51268
2023-02-04 14:00:00,2.787,88.0,30.562,2.7,76.77669,76.77669
2023-02-04 15:00:00,2.335,0.0,4.347,2.06,43.416008,43.416008
2023-02-04 16:00:00,2.167,0.0,2.173,1.63,0.0,0.0
2023-02-04 17:00:00,2.227,0.0,2.186,1.64,0.0,0.0
2023-02-04 18:00:00,1.991,0.0,2.197,1.91,0.0,0.0
2023-02-04 19:00:00,1.73,0.0,2.19,2.06,0.0,0.0
2023-02-04 20:00:00,1.563,0.0,2.205,1.69,0.0,0.0
2023-02-04 21:00:00,1.174,0.0,2.201,1.83,0.0,0.0
2023-02-04 22:00:00,0.695,0.0,2.181,1.55,0.0,0.0
2023-02-04 23:00:00,0.193,0.0,2.192,1.68,0.0,0.0
2023-02-05 00:00:00,0.06,0.0,2.156,0.79,0.0,0.0
2023-02-05 01:00:00,-0.102,0.0,2.175,0.22,0.0,0.0
2023-02-05 02:00:00,-0.882,0.0,2.159,-0.36,0.0,0.0
2023-02-05 03:00:00,-1.215,0.0,2.155,-0.86,0.0,0.0
2023-02-05 04:00:00,-1.579,0.0,2.144,-0.91,0.0,0.0
2023-02-05 05:00:00,-2.068,8.0,14.774,-1.05,0.0,0.0
2023-02-05 06:00:00,-1.891,340.0,158.135,-1.34,24.933008,24.933008
2023-02-05 07:00:00,-0.876,1344.0,465.682,-0.84,89.37395,89.37395
2023-02-05 08:00:00,0.073,2752.0,727.427,-0.6,77.49015,77.49015
2023-02-05 09:00:00,0.697,3208.0,845.356,-0.98,101.79377,101.79377
2023-02-05 10:00:00,1.227,3276.0,870.918,-1.28,107.16384,107.16384
2023-02-05 11:00:00,1.329,2292.0,663.145,-1.2,99.84009,99.84009
2023-02-05 12:00:00,1.358,1980.0,518.232,0.47,107.26169,107.26169
2023-02-05 13:00:00,0.467,1928.0,524.398,0.36,51.24389,51.24389
2023-02-05 14:00:00,-0.447,320.0,232.007,-0.02,54.105618,54.105618
2023-02-05 15:00:00,-1.357,16.0,16.485,-0.76,20.84071,20.84071
2023-02-05 16:00:00,-1.759,0.0,2.095,-1.64,0.0,0.0
2023-02-05 17:00:00,-1.974,0.0,2.127,-2.08,0.0,0.0
2023-02-05 18:00:00,-1.678,0.0,2.105,-2.14,0.0,0.0
2023-02-05 19:00:00,-1.152,0.0,2.122,-2.08,0.0,0.0
2023-02-05 20:00:00,-1.012,0.0,2.139,-2.02,0.0,0.0
2023-02-05 21:00:00,-0.965,0.0,2.15,-1.98,0.0,0.0
2023-02-05 22:00:00,-0.834,0.0,2.156,-1.84,0.0,0.0
2023-02-05 23:00:00,-0.723,0.0,2.176,-1.64,0.0,0.0
2023-02-06 00:00:00,-0.548,0.0,2.162,-1.71,0.0,0.0
2023-02-06 01:00:00,-1.15,0.0,2.163,-1.94,0.0,0.0
2023-02-06 02:00:00,-1.67,0.0,2.169,-1.5,0.0,0.0
2023-02-06 03:00:00,-0.949,0.0,2.14,-0.95,0.0,0.0
2023-02-06 04:00:00,-0.34,0.0,2.161,-1.17,0.0,0.0
2023-02-06 05:00:00,-0.208,4.0,8.509,-2.0,0.0,0.0
2023-02-06 06:00:00,0.213,180.0,58.344,-1.84,12.320467,12.320467
2023-02-06 07:00:00,1.106,1044.0,304.183,-0.77,163.11479,163.11479
2023-02-06 08:00:00,1.721,1868.0,510.113,0.6,222.13983,222.13983
2023-02-06 09:00:00,2.303,2644.0,703.285,0.73,83.20122,83.20122
2023-02-06 10:00:00,2.517,2216.0,589.352,1.88,88.80748,88.80748
2023-02-06 11:00:00,2.516,1128.0,318.469,1.74,104.88282,104.88282
2023-02-06 12:00:00,2.514,1108.0,283.861,0.56,63.629345,63.629345
2023-02-06 13:00:00,2.068,828.0,216.835,0.49,49.341877,49.341877
2023-02-06 14:00:00,1.144,236.0,71.053,0.4,43.631958,43.631958
2023-02-06 15:00:00,0.844,4.0,7.183,0.1,17.041851,17.041851
2023-02-06 16:00:00,0.76,0.0,2.171,-0.37,0.0,0.0
2023-02-06 17:00:00,0.278,0.0,2.169,-0.75,0.0,0.0
2023-02-06 18:00:00,-0.139,0.0,2.176,-0.62,0.0,0.0
2023-02-06 19:00:00,-0.339,0.0,2.177,-0.88,0.0,0.0
2023-02-06 20:00:00,-0.214,0.0,2.224,-1.76,0.0,0.0
2023-02-06 21:00:00,-0.377,0.0,2.175,-2.07,0.0,0.0
2023-02-06 22:00:00,-0.785,0.0,2.167,-1.76,0.0,0.0
2023-02-06 23:00:00,-0.983,0.0,2.16,-2.12,0.0,0.0
2023-02-07 00:00:00,-1.291,0.0,2.151,-2.85,0.0,0.0
2023-02-07 01:00:00,-1.757,0.0,2.158,-3.2,0.0,0.0
2023-02-07 02:00:00,-1.804,0.0,2.148,-3.37,0.0,0.0
2023-02-07 03:00:00,-2.222,0.0,2.128,-3.39,0.0,0.0
2023-02-07 04:00:00,-2.061,0.0,2.144,-3.54,0.0,0.0
2023-02-07 05:00:00,-1.863,20.0,13.606,-3.78,0.0,0.0
2023-02-07 06:00:00,-0.808,292.0,86.567,-3.44,8.518342,8.518342
2023-02-07 07:00:00,-0.041,704.0,186.073,-2.12,56.683784,56.683784
2023-02-07 08:00:00,1.382,1592.0,426.523,-0.92,90.212425,90.212425
2023-02-07 09:00:00,1.851,2304.0,610.03,0.02,122.118675,122.118675
2023-02-07 10:00:00,2.98,2556.0,746.647,0.78,124.61819,124.61819
2023-02-07 11:00:00,3.258,2644.0,697.663,1.01,73.16225,73.16225
2023-02-07 12:00:00,2.551,912.0,231.94,0.73,79.82868,79.82868
2023-02-07 13:00:00,1.633,504.0,136.079,1.41,97.715614,97.715614
2023-02-07 14:00:00,0.841,124.0,59.434,1.11,82.32999,82.32999
2023-02-07 15:00:00,0.515,4.0,8.064,0.38,19.889065,19.889065
2023-02-07 16:00:00,0.337,0.0,2.133,-0.69,0.0,0.0
2023-02-07 17:00:00,0.031,0.0,2.163,-1.05,0.0,0.0
2023-02-07 18:00:00,-0.218,0.0,2.16,-1.15,0.0,0.0
2023-02-07 19:00:00,-0.645,0.0,2.16,-1.2,0.0,0.0
2023-02-07 20:00:00,-0.703,0.0,2.168,-0.97,0.0,0.0
2023-02-07 21:00:00,-1.282,0.0,2.173,-1.9,0.0,0.0
2023-02-07 22:00:00,-1.464,0.0,1.593,-2.44,0.0,0.0
2023-02-07 23:00:00,-1.457,0.0,2.202,-3.72,0.0,0.0
2023-02-08 00:00:00,-2.323,0.0,2.122,-4.15,0.0,0.0
2023-02-08 01:00:00,-1.999,0.0,2.133,-4.06,0.0,0.0
2023-02-08 02:00:00,-1.6,0.0,2.199,-4.12,0.0,0.0
2023-02-08 03:00:00,-1.572,0.0,2.186,-4.12,0.0,0.0
2023-02-08 04:00:00,-1.651,0.0,2.179,-3.99,0.0,0.0
2023-02-08 05:00:00,-1.854,0.0,10.5,-3.49,0.0,0.0
2023-02-08 06:00:00,-1.685,36.0,76.855,-2.09,12.318171,12.318171
2023-02-08 07:00:00,-1.331,124.0,165.734,-1.26,54.187828,54.187828
2023-02-08 08:00:00,-0.784,184.0,233.79,-0.71,74.07385,74.07385
2023-02-08 09:00:00,-0.175,660.0,536.13,0.87,90.23662,90.23662
2023-02-08 10:00:00,0.351,1184.0,590.803,1.48,129.7459,129.7459
2023-02-08 11:00:00,1.177,2076.0,629.549,2.34,89.663574,89.663574
2023-02-08 12:00:00,1.026,2312.0,609.712,2.35,92.82948,92.82948
2023-02-08 13:00:00,0.883,2072.0,579.299,2.42,70.28996,70.28996
2023-02-08 14:00:00,0.09,512.0,300.521,2.13,58.677723,58.677723
2023-02-08 15:00:00,-1.451,24.0,52.077,0.66,21.787788,21.787788
2023-02-08 16:00:00,-2.283,0.0,2.114,-1.21,0.0,0.0
2023-02-08 17:00:00,-2.798,0.0,2.113,-1.87,0.0,0.0
2023-02-08 18:00:00,-3.404,0.0,2.061,-2.53,0.0,0.0
2023-02-08 19:00:00,-3.891,0.0,2.11,-2.68,0.0,0.0
2023-02-08 20:00:00,-3.773,0.0,2.125,-2.85,0.0,0.0
2023-02-08 21:00:00,-4.186,0.0,2.123,-2.96,0.0,0.0
2023-02-08 22:00:00,-4.748,0.0,2.107,-3.08,0.0,0.0
2023-02-08 23:00:00,-4.972,0.0,2.108,-3.33,0.0,0.0
2023-02-09 00:00:00,-5.297,0.0,2.097,-3.63,0.0,0.0
2023-02-09 01:00:00,-5.754,0.0,2.081,-3.97,0.0,0.0
2023-02-09 02:00:00,-6.167,0.0,2.12,-4.24,0.0,0.0
2023-02-09 03:00:00,-6.585,0.0,2.073,-4.56,0.0,0.0
2023-02-09 04:00:00,-7.18,0.0,2.041,-4.86,0.0,0.0
2023-02-09 05:00:00,-7.45,44.0,31.126,-5.15,0.0,0.0
2023-02-09 06:00:00,-6.528,892.0,240.36,-4.65,13.26842,13.26842
2023-02-09 07:00:00,-5.013,1824.0,505.207,-3.08,45.241127,45.241127
2023-02-09 08:00:00,-3.782,2816.0,728.813,-1.57,65.77599,65.77599
2023-02-09 09:00:00,-2.846,3308.0,889.01,-0.31,78.04873,78.04873
2023-02-09 10:00:00,-1.857,3504.0,949.059,0.64,85.72571,85.72571
2023-02-09 11:00:00,-1.022,3372.0,912.41,1.26,84.65542,84.65542
2023-02-09 12:00:00,-0.583,2956.0,791.172,1.18,74.11118,74.11118
2023-02-09 13:00:00,-0.514,2032.0,586.33,1.24,61.716194,61.716194
2023-02-09 14:00:00,-0.868,628.0,307.261,0.99,48.38867,48.38867
2023-02-09 15:00:00,-2.744,28.0,36.212,-0.56,17.98934,17.98934
2023-02-09 16:00:00,-4.419,0.0,1.998,-1.42,0.0,0.0
2023-02-09 17:00:00,-7.431,0.0,1.947,-2.16,0.0,0.0
2023-02-09 18:00:00,-8.637,0.0,1.906,-3.26,0.0,0.0
2023-02-09 19:00:00,-8.612,0.0,1.943,-3.8,0.0,0.0
2023-02-09 20:00:00,-9.442,0.0,1.966,-4.27,0.0,0.0
2023-02-09 21:00:00,-9.846,0.0,1.927,-4.48,0.0,0.0
2023-02-09 22:00:00,,0.0,1.867,-4.58,0.0,0.0
2023-02-09 23:00:00,,0.0,1.85,-4.61,0.0,0.0
2023-02-10 00:00:00,,0.0,1.843,-4.62,0.0,0.0
2023-02-10 01:00:00,,0.0,1.874,-4.91,0.0,0.0
2023-02-10 02:00:00,,0.0,1.851,-5.27,0.0,0.0
2023-02-10 03:00:00,,0.0,1.833,-5.37,0.0,0.0
2023-02-10 04:00:00,,0.0,1.85,-5.21,0.0,0.0
2023-02-10 05:00:00,,48.0,26.368,-5.31,0.0,0.0
2023-02-10 06:00:00,-8.977,724.0,204.776,-4.8,12.3160715,12.3160715
2023-02-10 07:00:00,-6.101,2016.0,427.565,-2.97,47.265617,47.265617
2023-02-10 08:00:00,-1.333,2760.0,593.535,-0.25,61.71885,61.71885
2023-02-10 09:00:00,3.126,2740.0,808.19,0.99,77.01942,77.01942
2023-02-10 10:00:00,3.805,3280.0,1037.501,2.04,81.74019,81.74019
2023-02-10 11:00:00,4.798,3208.0,926.589,2.82,79.83789,79.83789
2023-02-10 12:00:00,6.393,2792.0,787.497,2.89,72.20647,72.20647
2023-02-10 13:00:00,6.337,2004.0,587.083,3.12,61.71673,61.71673
2023-02-10 14:00:00,4.399,544.0,303.401,2.98,52.196236,52.196236
2023-02-10 15:00:00,0.579,20.0,36.677,1.74,20.836514,20.836514
2023-02-10 16:00:00,-3.47,0.0,2.01,0.39,0.0,0.0
2023-02-10 17:00:00,-5.055,0.0,2.001,-0.6,0.0,0.0
2023-02-10 18:00:00,-6.249,0.0,1.984,-1.04,0.0,0.0
2023-02-10 19:00:00,-6.368,0.0,1.987,-1.33,0.0,0.0
2023-02-10 20:00:00,-6.367,0.0,1.994,-1.73,0.0,0.0
2023-02-10 21:00:00,-7.191,0.0,1.994,-2.14,0.0,0.0
2023-02-10 22:00:00,-6.549,0.0,2.038,-2.52,0.0,0.0
2023-02-10 23:00:00,-7.821,0.0,2.03,-2.89,0.0,0.0
2023-02-11 00:00:00,-9.085,0.0,1.975,-3.31,0.0,0.0
2023-02-11 01:00:00,-9.579,0.0,1.958,-3.78,0.0,0.0
2023-02-11 02:00:00,-9.053,0.0,1.961,-4.14,0.0,0.0
2023-02-11 03:00:00,-9.546,0.0,1.973,-4.3,0.0,0.0
2023-02-11 04:00:00,,0.0,1.931,-4.56,0.0,0.0
2023-02-11 05:00:00,,44.0,37.171,-4.76,0.0,0.0
2023-02-11 06:00:00,-7.844,820.0,240.511,-3.91,18.372047,18.372047
2023-02-11 07:00:00,-4.028,1928.0,433.055,-1.53,77.07017,77.07017
2023-02-11 08:00:00,-1.055,2660.0,582.653,0.17,128.57973,128.57973
2023-02-11 09:00:00,2.033,2920.0,710.806,1.76,258.66034,258.66034
2023-02-11 10:00:00,5.219,2860.0,963.336,3.04,289.57697,289.57697
2023-02-11 11:00:00,6.107,3080.0,889.137,3.97,398.3071,398.3071
2023-02-11 12:00:00,6.204,2748.0,767.364,4.51,315.9488,315.9488
2023-02-11 13:00:00,6.55,1988.0,559.91,4.89,158.13689,158.13689
2023-02-11 14:00:00,5.362,612.0,283.212,4.81,72.12487,72.12487
2023-02-11 15:00:00,2.581,24.0,34.479,3.69,24.635366,24.635366
2023-02-11 16:00:00,0.819,0.0,2.101,1.59,0.0,0.0
2023-02-11 17:00:00,-0.187,0.0,2.113,0.52,0.0,0.0
2023-02-11 18:00:00,-0.393,0.0,2.161,0.49,0.0,0.0
2023-02-11 19:00:00,-0.124,0.0,2.15,0.86,0.0,0.0
2023-02-11 20:00:00,-0.443,0.0,2.141,0.85,0.0,0.0
2023-02-11 21:00:00,-1.494,0.0,2.112,0.73,0.0,0.0
2023-02-11 22:00:00,-1.937,0.0,2.108,0.79,0.0,0.0
2023-02-11 23:00:00,-2.625,0.0,2.092,0.67,0.0,0.0
2023-02-12 00:00:00,-3.528,0.0,2.073,-0.14,0.0,0.0
2023-02-12 01:00:00,-2.996,0.0,2.078,-1.32,0.0,0.0
2023-02-12 02:00:00,-2.281,0.0,2.112,-1.82,0.0,0.0
2023-02-12 03:00:00,-1.627,0.0,2.134,-1.86,0.0,0.0
2023-02-12 04:00:00,-1.166,0.0,2.121,-1.47,0.0,0.0
2023-02-12 05:00:00,-0.158,56.0,22.214,-1.55,0.0,0.0
2023-02-12 06:00:00,1.822,356.0,92.589,-0.35,4.7261105,4.7261105
2023-02-12 07:00:00,3.974,620.0,162.064,1.69,79.21189,79.21189
2023-02-12 08:00:00,5.303,852.0,214.481,4.23,188.30339,188.30339
2023-02-12 09:00:00,6.903,772.0,209.178,5.8,302.63013,302.63013
2023-02-12 10:00:00,7.499,912.0,241.912,5.92,144.03897,144.03897
2023-02-12 11:00:00,8.337,2268.0,662.439,5.87,255.71204,255.71204
2023-02-12 12:00:00,7.436,2684.0,772.33,6.32,641.6333,641.6333
2023-02-12 13:00:00,7.075,2016.0,575.541,6.4,333.03375,333.03375
2023-02-12 14:00:00,6.05,668.0,328.765,5.9,194.75342,194.75342
2023-02-12 15:00:00,4.737,20.0,42.939,4.6,29.388,29.388
2023-02-12 16:00:00,3.592,0.0,2.17,2.54,0.0,0.0
2023-02-12 17:00:00,3.453,0.0,2.181,1.47,0.0,0.0
2023-02-12 18:00:00,2.668,0.0,2.181,0.41,0.0,0.0
2023-02-12 19:00:00,2.244,0.0,2.177,-0.49,0.0,0.0
2023-02-12 20:00:00,2.114,0.0,2.186,-0.91,0.0,0.0
2023-02-12 21:00:00,1.953,0.0,2.232,-1.21,0.0,0.0
2023-02-12 22:00:00,0.663,0.0,2.178,-1.28,0.0,0.0
2023-02-12 23:00:00,0.372,0.0,2.154,-1.29,0.0,0.0
2023-02-13 00:00:00,0.092,0.0,2.158,-1.4,0.0,0.0
2023-02-13 01:00:00,-0.236,0.0,2.174,-1.87,0.0,0.0
2023-02-13 02:00:00,-1.521,0.0,2.138,-2.29,0.0,0.0
2023-02-13 03:00:00,-2.324,0.0,2.089,-2.54,0.0,0.0
2023-02-13 04:00:00,-3.863,0.0,2.079,-1.59,0.0,0.0
2023-02-13 05:00:00,-4.476,48.0,36.243,-0.39,0.0,0.0
2023-02-13 06:00:00,-2.709,488.0,170.217,-0.03,43.971252,43.971252
2023-02-13 07:00:00,0.706,1476.0,455.8,1.67,334.15332,334.15332
2023-02-13 08:00:00,4.259,2400.0,646.872,2.99,344.004,344.004
